id	line	column	filename	methodname	varname	vartype	lastassign	isparam	incondnum	bodyuse	if
27	125	8	Utils.java	getGenericSupertype	i	int	0	0	2	ARRIDX_USE	1
27	125	8	Utils.java	getGenericSupertype	length	int	NAME	0	0	NO_USE	0
27	125	8	Utils.java	getGenericSupertype	interfaces	Class<?>[]	getInterfaces()	0	2	ARR_USE	1
27	125	8	Utils.java	getGenericSupertype	context	Type	PARAM_AS	1	0	NO_USE	0
27	125	8	Utils.java	getGenericSupertype	rawType	Class<?>	PARAM_AS	1	2	CLALLER_USE	0
27	125	8	Utils.java	getGenericSupertype	toResolve	Class<?>	PARAM_AS	1	6	CLALLER_USE	1
27	125	8	Utils.java	getGenericSupertype	THIS	Utils	UNKNOWN_AS	0	0	CLALLER_USE	0
28	127	15	Utils.java	getGenericSupertype	i	int	0	0	2	ARRIDX_USE	1
28	127	15	Utils.java	getGenericSupertype	length	int	NAME	0	0	NO_USE	0
28	127	15	Utils.java	getGenericSupertype	interfaces	Class<?>[]	getInterfaces()	0	2	ARR_USE	1
28	127	15	Utils.java	getGenericSupertype	context	Type	PARAM_AS	1	0	NO_USE	0
28	127	15	Utils.java	getGenericSupertype	rawType	Class<?>	PARAM_AS	1	2	CLALLER_USE	0
28	127	15	Utils.java	getGenericSupertype	toResolve	Class<?>	PARAM_AS	1	6	PARAM_USE	1
28	127	15	Utils.java	getGenericSupertype	THIS	Utils	UNKNOWN_AS	0	0	CLALLER_USE	0
29	134	4	Utils.java	getGenericSupertype	context	Type	PARAM_AS	1	0	NO_USE	0
29	134	4	Utils.java	getGenericSupertype	rawType	Class<?>	PARAM_AS	1	2	!=	1
29	134	4	Utils.java	getGenericSupertype	toResolve	Class<?>	PARAM_AS	1	6	==	0
29	134	4	Utils.java	getGenericSupertype	THIS	Utils	UNKNOWN_AS	0	0	CLALLER_USE	0
30	137	8	Utils.java	getGenericSupertype	rawSupertype	Class<?>	getSuperclass()	0	2	PARAM_USE	1
30	137	8	Utils.java	getGenericSupertype	context	Type	PARAM_AS	1	0	NO_USE	0
30	137	8	Utils.java	getGenericSupertype	rawType	Class<?>	PARAM_AS	1	2	CLALLER_USE	0
30	137	8	Utils.java	getGenericSupertype	toResolve	Class<?>	PARAM_AS	1	6	CLALLER_USE	1
30	137	8	Utils.java	getGenericSupertype	THIS	Utils	UNKNOWN_AS	0	0	CLALLER_USE	0
31	139	15	Utils.java	getGenericSupertype	rawSupertype	Class<?>	getSuperclass()	0	2	PARAM_USE	1
31	139	15	Utils.java	getGenericSupertype	context	Type	PARAM_AS	1	0	NO_USE	0
31	139	15	Utils.java	getGenericSupertype	rawType	Class<?>	PARAM_AS	1	2	CLALLER_USE	0
31	139	15	Utils.java	getGenericSupertype	toResolve	Class<?>	PARAM_AS	1	6	PARAM_USE	1
31	139	15	Utils.java	getGenericSupertype	THIS	Utils	UNKNOWN_AS	0	0	CLALLER_USE	0
32	152	6	Utils.java	indexOf	i	int	0	0	1	RET_USE	1
32	152	6	Utils.java	indexOf	array	Object[]	PARAM_AS	1	1	NO_USE	1
32	152	6	Utils.java	indexOf	toFind	Object	PARAM_AS	1	1	NO_USE	1
32	152	6	Utils.java	indexOf	THIS	Utils	UNKNOWN_AS	0	0	NO_USE	0
33	177	4	Utils.java	getSupertype	context	Type	PARAM_AS	1	0	NO_USE	0
33	177	4	Utils.java	getSupertype	contextRawType	Class<?>	PARAM_AS	1	1	NO_USE	1
33	177	4	Utils.java	getSupertype	supertype	Class<?>	PARAM_AS	1	1	NO_USE	1
33	177	4	Utils.java	getSupertype	THIS	Utils	UNKNOWN_AS	0	0	NO_USE	0
34	185	6	Utils.java	resolve	context	Type	PARAM_AS	1	0	PARAM_USE	0
34	185	6	Utils.java	resolve	contextRawType	Class<?>	PARAM_AS	1	0	PARAM_USE	0
34	185	6	Utils.java	resolve	toResolve	Type	PARAM_AS	1	7	OTHER_USE	1
34	185	6	Utils.java	resolve	THIS	Utils	UNKNOWN_AS	0	2	CLALLER_USE	0
35	188	8	Utils.java	resolve	typeVariable	TypeVariable<?>	CAST	0	1	NO_USE	1
35	188	8	Utils.java	resolve	context	Type	PARAM_AS	1	0	NO_USE	0
35	188	8	Utils.java	resolve	contextRawType	Class<?>	PARAM_AS	1	0	NO_USE	0
35	188	8	Utils.java	resolve	toResolve	Type	resolveTypeVariable()	1	7	RET_USE	1
35	188	8	Utils.java	resolve	THIS	Utils	UNKNOWN_AS	0	2	NO_USE	0
36	192	13	Utils.java	resolve	context	Type	PARAM_AS	1	0	PARAM_USE	0
36	192	13	Utils.java	resolve	contextRawType	Class<?>	PARAM_AS	1	0	PARAM_USE	0
36	192	13	Utils.java	resolve	toResolve	Type	resolveTypeVariable()	1	7	OTHER_USE	1
36	192	13	Utils.java	resolve	THIS	Utils	UNKNOWN_AS	0	2	CLALLER_USE	0
37	199	13	Utils.java	resolve	context	Type	PARAM_AS	1	0	PARAM_USE	0
37	199	13	Utils.java	resolve	contextRawType	Class<?>	PARAM_AS	1	0	PARAM_USE	0
37	199	13	Utils.java	resolve	toResolve	Type	resolveTypeVariable()	1	7	OTHER_USE	1
37	199	13	Utils.java	resolve	THIS	Utils	UNKNOWN_AS	0	2	CLALLER_USE	0
38	206	13	Utils.java	resolve	context	Type	PARAM_AS	1	0	PARAM_USE	0
38	206	13	Utils.java	resolve	contextRawType	Class<?>	PARAM_AS	1	0	PARAM_USE	0
38	206	13	Utils.java	resolve	toResolve	Type	resolveTypeVariable()	1	7	OTHER_USE	1
38	206	13	Utils.java	resolve	THIS	Utils	UNKNOWN_AS	0	2	CLALLER_USE	0
39	215	10	Utils.java	resolve	resolvedTypeArgument	Type	resolve()	0	1	OTHER_USE	1
39	215	10	Utils.java	resolve	t	int	0	0	1	ARRIDX_USE	1
39	215	10	Utils.java	resolve	length	int	NAME	0	0	NO_USE	0
39	215	10	Utils.java	resolve	original	ParameterizedType	CAST	0	0	NO_USE	0
39	215	10	Utils.java	resolve	ownerType	Type	getOwnerType()	0	0	NO_USE	0
39	215	10	Utils.java	resolve	newOwnerType	Type	resolve()	0	0	NO_USE	0
39	215	10	Utils.java	resolve	changed	boolean	!=	0	1	!x	0
39	215	10	Utils.java	resolve	args	Type[]	getActualTypeArguments()	0	1	CLALLER_USE	1
39	215	10	Utils.java	resolve	context	Type	PARAM_AS	1	0	NO_USE	0
39	215	10	Utils.java	resolve	contextRawType	Class<?>	PARAM_AS	1	0	NO_USE	0
39	215	10	Utils.java	resolve	toResolve	Type	resolveTypeVariable()	1	7	NO_USE	0
39	215	10	Utils.java	resolve	THIS	Utils	UNKNOWN_AS	0	2	NO_USE	0
40	216	12	Utils.java	resolve	resolvedTypeArgument	Type	resolve()	0	1	NO_USE	0
40	216	12	Utils.java	resolve	t	int	0	0	1	NO_USE	0
40	216	12	Utils.java	resolve	length	int	NAME	0	0	NO_USE	0
40	216	12	Utils.java	resolve	original	ParameterizedType	CAST	0	0	NO_USE	0
40	216	12	Utils.java	resolve	ownerType	Type	getOwnerType()	0	0	NO_USE	0
40	216	12	Utils.java	resolve	newOwnerType	Type	resolve()	0	0	NO_USE	0
40	216	12	Utils.java	resolve	changed	boolean	!=	0	1	NO_USE	1
40	216	12	Utils.java	resolve	args	Type[]	getActualTypeArguments()	0	1	CLALLER_USE	0
40	216	12	Utils.java	resolve	context	Type	PARAM_AS	1	0	NO_USE	0
40	216	12	Utils.java	resolve	contextRawType	Class<?>	PARAM_AS	1	0	NO_USE	0
40	216	12	Utils.java	resolve	toResolve	Type	resolveTypeVariable()	1	7	NO_USE	0
40	216	12	Utils.java	resolve	THIS	Utils	UNKNOWN_AS	0	2	NO_USE	0
41	228	13	Utils.java	resolve	context	Type	PARAM_AS	1	0	PARAM_USE	0
41	228	13	Utils.java	resolve	contextRawType	Class<?>	PARAM_AS	1	0	PARAM_USE	0
41	228	13	Utils.java	resolve	toResolve	Type	resolveTypeVariable()	1	7	OTHER_USE	1
41	228	13	Utils.java	resolve	THIS	Utils	UNKNOWN_AS	0	2	FIELD_USE	0
42	233	8	Utils.java	resolve	original	WildcardType	CAST	0	0	NO_USE	0
42	233	8	Utils.java	resolve	originalLowerBound	Type[]	getLowerBounds()	0	2	ARR_USE	1
42	233	8	Utils.java	resolve	originalUpperBound	Type[]	getUpperBounds()	0	2	OTHER_USE	0
42	233	8	Utils.java	resolve	context	Type	PARAM_AS	1	0	PARAM_USE	0
42	233	8	Utils.java	resolve	contextRawType	Class<?>	PARAM_AS	1	0	PARAM_USE	0
42	233	8	Utils.java	resolve	toResolve	Type	resolveTypeVariable()	1	7	NO_USE	0
42	233	8	Utils.java	resolve	THIS	Utils	UNKNOWN_AS	0	2	CLALLER_USE	1
43	235	10	Utils.java	resolve	lowerBound	Type	resolve()	0	1	OTHER_USE	1
43	235	10	Utils.java	resolve	original	WildcardType	CAST	0	0	NO_USE	0
43	235	10	Utils.java	resolve	originalLowerBound	Type[]	getLowerBounds()	0	2	NO_USE	1
43	235	10	Utils.java	resolve	originalUpperBound	Type[]	getUpperBounds()	0	2	NO_USE	0
43	235	10	Utils.java	resolve	context	Type	PARAM_AS	1	0	NO_USE	0
43	235	10	Utils.java	resolve	contextRawType	Class<?>	PARAM_AS	1	0	NO_USE	0
43	235	10	Utils.java	resolve	toResolve	Type	resolveTypeVariable()	1	7	NO_USE	0
43	235	10	Utils.java	resolve	THIS	Utils	UNKNOWN_AS	0	2	NO_USE	0
44	238	15	Utils.java	resolve	original	WildcardType	CAST	0	0	NO_USE	0
44	238	15	Utils.java	resolve	originalLowerBound	Type[]	getLowerBounds()	0	2	NO_USE	0
44	238	15	Utils.java	resolve	originalUpperBound	Type[]	getUpperBounds()	0	2	ARR_USE	1
44	238	15	Utils.java	resolve	context	Type	PARAM_AS	1	0	PARAM_USE	0
44	238	15	Utils.java	resolve	contextRawType	Class<?>	PARAM_AS	1	0	PARAM_USE	0
44	238	15	Utils.java	resolve	toResolve	Type	resolveTypeVariable()	1	7	NO_USE	0
44	238	15	Utils.java	resolve	THIS	Utils	UNKNOWN_AS	0	2	CLALLER_USE	1
45	240	10	Utils.java	resolve	upperBound	Type	resolve()	0	1	OTHER_USE	1
45	240	10	Utils.java	resolve	original	WildcardType	CAST	0	0	NO_USE	0
45	240	10	Utils.java	resolve	originalLowerBound	Type[]	getLowerBounds()	0	2	NO_USE	0
45	240	10	Utils.java	resolve	originalUpperBound	Type[]	getUpperBounds()	0	2	NO_USE	1
45	240	10	Utils.java	resolve	context	Type	PARAM_AS	1	0	NO_USE	0
45	240	10	Utils.java	resolve	contextRawType	Class<?>	PARAM_AS	1	0	NO_USE	0
45	240	10	Utils.java	resolve	toResolve	Type	resolveTypeVariable()	1	7	NO_USE	0
45	240	10	Utils.java	resolve	THIS	Utils	UNKNOWN_AS	0	2	NO_USE	0
46	257	4	Utils.java	resolveTypeVariable	declaredByRaw	Class<?>	declaringClassOf()	0	1	NO_USE	1
46	257	4	Utils.java	resolveTypeVariable	context	Type	PARAM_AS	1	0	NO_USE	0
46	257	4	Utils.java	resolveTypeVariable	contextRawType	Class<?>	PARAM_AS	1	0	NO_USE	0
46	257	4	Utils.java	resolveTypeVariable	unknown	TypeVariable<?>	PARAM_AS	1	0	RET_USE	0
46	257	4	Utils.java	resolveTypeVariable	THIS	Utils	UNKNOWN_AS	0	0	NO_USE	0
47	260	4	Utils.java	resolveTypeVariable	declaredByRaw	Class<?>	declaringClassOf()	0	1	CLALLER_USE	0
47	260	4	Utils.java	resolveTypeVariable	declaredBy	Type	getGenericSupertype()	0	1	OTHER_USE	1
47	260	4	Utils.java	resolveTypeVariable	context	Type	PARAM_AS	1	0	NO_USE	0
47	260	4	Utils.java	resolveTypeVariable	contextRawType	Class<?>	PARAM_AS	1	0	NO_USE	0
47	260	4	Utils.java	resolveTypeVariable	unknown	TypeVariable<?>	PARAM_AS	1	0	PARAM_USE	0
47	260	4	Utils.java	resolveTypeVariable	THIS	Utils	UNKNOWN_AS	0	0	CLALLER_USE	0
48	278	4	Utils.java	checkNotPrimitive	type	Type	PARAM_AS	1	2	NO_USE	1
48	278	4	Utils.java	checkNotPrimitive	THIS	Utils	UNKNOWN_AS	0	0	NO_USE	0
49	284	4	Utils.java	checkNotNull	object	T	PARAM_AS	1	1	NO_USE	1
49	284	4	Utils.java	checkNotNull	message	String	PARAM_AS	1	0	OTHER_USE	0
49	284	4	Utils.java	checkNotNull	THIS	Utils	UNKNOWN_AS	0	0	NO_USE	0
50	294	6	Utils.java	isAnnotationPresent	annotations	Annotation[]	PARAM_AS	1	0	NO_USE	0
50	294	6	Utils.java	isAnnotationPresent	cls	Class<? extends Annotation>	PARAM_AS	1	1	NO_USE	1
50	294	6	Utils.java	isAnnotationPresent	THIS	Utils	UNKNOWN_AS	0	0	NO_USE	1
51	308	4	Utils.java	validateServiceInterface	service	Class<T>	PARAM_AS	1	2	NO_USE	1
51	308	4	Utils.java	validateServiceInterface	THIS	Utils	UNKNOWN_AS	0	1	NO_USE	0
52	314	4	Utils.java	validateServiceInterface	service	Class<T>	PARAM_AS	1	2	NO_USE	1
52	314	4	Utils.java	validateServiceInterface	THIS	Utils	UNKNOWN_AS	0	1	NO_USE	1
53	321	4	Utils.java	getParameterUpperBound	types	Type[]	getActualTypeArguments()	0	1	OTHER_USE	1
53	321	4	Utils.java	getParameterUpperBound	index	int	PARAM_AS	1	2	+	1
53	321	4	Utils.java	getParameterUpperBound	type	ParameterizedType	PARAM_AS	1	0	OTHER_USE	0
53	321	4	Utils.java	getParameterUpperBound	THIS	Utils	UNKNOWN_AS	0	1	FIELD_USE	1
54	326	4	Utils.java	getParameterUpperBound	types	Type[]	getActualTypeArguments()	0	1	NO_USE	0
54	326	4	Utils.java	getParameterUpperBound	paramType	Type	ARRAY_ACCESS	0	1	OTHER_USE	1
54	326	4	Utils.java	getParameterUpperBound	index	int	PARAM_AS	1	2	NO_USE	0
54	326	4	Utils.java	getParameterUpperBound	type	ParameterizedType	PARAM_AS	1	0	NO_USE	0
54	326	4	Utils.java	getParameterUpperBound	THIS	Utils	UNKNOWN_AS	0	1	NO_USE	0
55	333	4	Utils.java	hasUnresolvableType	type	Type	PARAM_AS	1	5	NO_USE	1
55	333	4	Utils.java	hasUnresolvableType	THIS	Utils	UNKNOWN_AS	0	1	NO_USE	0
56	336	4	Utils.java	hasUnresolvableType	type	Type	PARAM_AS	1	5	OTHER_USE	1
56	336	4	Utils.java	hasUnresolvableType	THIS	Utils	UNKNOWN_AS	0	1	CLALLER_USE	0
57	339	8	Utils.java	hasUnresolvableType	parameterizedType	ParameterizedType	CAST	0	0	NO_USE	0
57	339	8	Utils.java	hasUnresolvableType	type	Type	PARAM_AS	1	5	NO_USE	0
57	339	8	Utils.java	hasUnresolvableType	THIS	Utils	UNKNOWN_AS	0	1	NO_USE	1
58	345	4	Utils.java	hasUnresolvableType	type	Type	PARAM_AS	1	5	OTHER_USE	1
58	345	4	Utils.java	hasUnresolvableType	THIS	Utils	UNKNOWN_AS	0	1	CLALLER_USE	0
59	348	4	Utils.java	hasUnresolvableType	type	Type	PARAM_AS	1	5	NO_USE	1
59	348	4	Utils.java	hasUnresolvableType	THIS	Utils	UNKNOWN_AS	0	1	NO_USE	0
60	351	4	Utils.java	hasUnresolvableType	type	Type	PARAM_AS	1	5	NO_USE	1
60	351	4	Utils.java	hasUnresolvableType	THIS	Utils	UNKNOWN_AS	0	1	NO_USE	0
61	360	4	Utils.java	getCallResponseType	returnType	Type	PARAM_AS	1	1	NO_USE	1
61	360	4	Utils.java	getCallResponseType	THIS	Utils	UNKNOWN_AS	0	0	NO_USE	0
62	31	4	DefaultCallAdapterFactory.java	get	returnType	Type	PARAM_AS	1	1	NO_USE	1
62	31	4	DefaultCallAdapterFactory.java	get	annotations	Annotation[]	PARAM_AS	1	0	NO_USE	0
62	31	4	DefaultCallAdapterFactory.java	get	retrofit	Retrofit	PARAM_AS	1	0	NO_USE	0
62	31	4	DefaultCallAdapterFactory.java	get	THIS	DefaultCallAdapterFactory	UNKNOWN_AS	0	1	NO_USE	1
63	58	4	Response.java	success	body	T	PARAM_AS	1	0	NO_USE	0
63	58	4	Response.java	success	rawResponse	okhttp3.Response	PARAM_AS	1	1	NO_USE	1
63	58	4	Response.java	success	THIS	Response	UNKNOWN_AS	0	0	NO_USE	0
64	69	4	Response.java	error	code	int	PARAM_AS	1	1	+	1
64	69	4	Response.java	error	body	ResponseBody	PARAM_AS	1	0	NO_USE	0
64	69	4	Response.java	error	THIS	Response	UNKNOWN_AS	0	0	NO_USE	0
65	81	4	Response.java	error	body	ResponseBody	PARAM_AS	1	0	NO_USE	0
65	81	4	Response.java	error	rawResponse	okhttp3.Response	PARAM_AS	1	1	NO_USE	1
65	81	4	Response.java	error	THIS	Response	UNKNOWN_AS	0	0	NO_USE	0
66	52	4	OkHttpCall.java	request	call	Call	NAME	0	1	CLALLER_USE	1
66	52	4	OkHttpCall.java	request	THIS	OkHttpCall	UNKNOWN_AS	0	2	NO_USE	0
67	55	4	OkHttpCall.java	request	call	Call	NAME	0	1	NO_USE	0
67	55	4	OkHttpCall.java	request	THIS	OkHttpCall	UNKNOWN_AS	0	2	FIELD_USE	1
68	56	6	OkHttpCall.java	request	call	Call	NAME	0	1	NO_USE	0
68	56	6	OkHttpCall.java	request	THIS	OkHttpCall	UNKNOWN_AS	0	2	FIELD_USE	1
69	80	6	OkHttpCall.java	enqueue	call	Call	UNKNOWN_AS	0	1	NO_USE	0
69	80	6	OkHttpCall.java	enqueue	failure	Throwable	UNKNOWN_AS	0	2	NO_USE	0
69	80	6	OkHttpCall.java	enqueue	callback	Callback<T>	PARAM_AS	1	0	NO_USE	0
69	80	6	OkHttpCall.java	enqueue	THIS	OkHttpCall	UNKNOWN_AS	0	0	NO_USE	1
70	85	6	OkHttpCall.java	enqueue	call	Call	NAME	0	1	NO_USE	1
70	85	6	OkHttpCall.java	enqueue	failure	Throwable	NAME	0	2	NO_USE	1
70	85	6	OkHttpCall.java	enqueue	callback	Callback<T>	PARAM_AS	1	0	NO_USE	0
70	85	6	OkHttpCall.java	enqueue	THIS	OkHttpCall	LITERAL	0	0	CLALLER_USE	0
71	94	4	OkHttpCall.java	enqueue	call	Call	OTHERS	0	1	NO_USE	0
71	94	4	OkHttpCall.java	enqueue	failure	Throwable	OTHERS	0	2	PARAM_USE	1
71	94	4	OkHttpCall.java	enqueue	callback	Callback<T>	PARAM_AS	1	0	CLALLER_USE	0
71	94	4	OkHttpCall.java	enqueue	THIS	OkHttpCall	NAME	0	0	NO_USE	0
72	99	4	OkHttpCall.java	enqueue	call	Call	OTHERS	0	1	CLALLER_USE	0
72	99	4	OkHttpCall.java	enqueue	failure	Throwable	OTHERS	0	2	NO_USE	0
72	99	4	OkHttpCall.java	enqueue	callback	Callback<T>	PARAM_AS	1	0	NO_USE	0
72	99	4	OkHttpCall.java	enqueue	THIS	OkHttpCall	NAME	0	0	NO_USE	1
73	150	6	OkHttpCall.java	execute	call	Call	UNKNOWN_AS	0	1	NO_USE	0
73	150	6	OkHttpCall.java	execute	THIS	OkHttpCall	UNKNOWN_AS	0	2	NO_USE	1
74	153	6	OkHttpCall.java	execute	call	Call	UNKNOWN_AS	0	1	NO_USE	0
74	153	6	OkHttpCall.java	execute	THIS	OkHttpCall	LITERAL	0	2	FIELD_USE	1
75	154	8	OkHttpCall.java	execute	call	Call	UNKNOWN_AS	0	1	NO_USE	0
75	154	8	OkHttpCall.java	execute	THIS	OkHttpCall	LITERAL	0	2	FIELD_USE	1
76	162	6	OkHttpCall.java	execute	call	Call	NAME	0	1	NO_USE	1
76	162	6	OkHttpCall.java	execute	THIS	OkHttpCall	LITERAL	0	2	CLALLER_USE	0
77	172	4	OkHttpCall.java	execute	call	Call	OTHERS	0	1	CLALLER_USE	0
77	172	4	OkHttpCall.java	execute	THIS	OkHttpCall	NAME	0	2	NO_USE	1
78	182	4	OkHttpCall.java	createRawCall	request	Request	toRequest()	0	0	NO_USE	0
78	182	4	OkHttpCall.java	createRawCall	call	Call	newCall()	0	1	NO_USE	1
78	182	4	OkHttpCall.java	createRawCall	THIS	OkHttpCall	UNKNOWN_AS	0	0	NO_USE	0
79	197	4	OkHttpCall.java	parseResponse	rawBody	ResponseBody	body()	0	0	PARAM_USE	0
79	197	4	OkHttpCall.java	parseResponse	code	int	code()	0	4	NO_USE	1
79	197	4	OkHttpCall.java	parseResponse	rawResponse	okhttp3.Response	build()	1	0	PARAM_USE	0
79	197	4	OkHttpCall.java	parseResponse	THIS	OkHttpCall	UNKNOWN_AS	0	0	NO_USE	0
