0,47,181,91,1,0,233
0,47,181,91,1,0,233
1,43,204,98,0,15,101
1,43,205,98,0,15,101
1,43,204,98,0,15,101
1,43,205,98,0,15,101
1,43,0,1,0,15,663
1,43,0,1,0,15,661
1,43,0,1,0,15,664
1,43,0,1,0,15,662
1,43,1,0,0,15,158
1,43,1,0,0,15,165
1,43,2,0,0,15,158
1,43,2,0,0,15,165
1,43,0,1,0,15,662
1,43,0,1,0,15,661
1,43,1,0,0,15,165
1,43,1,0,0,15,158
1,43,191,117,0,15,673
1,43,191,117,0,15,667
1,43,0,1,0,15,664
1,43,0,1,0,15,663
1,43,2,0,0,15,165
1,43,2,0,0,15,158
1,43,190,117,0,15,673
1,43,190,117,0,15,667
2,47,192,117,1,0,343
2,47,192,117,1,0,7
3,118,96,121,0,15,7
4,220,206,98,0,4,101
5,96,0,4,0,15,272
5,96,60,140,0,15,760
5,96,197,140,0,15,761
5,95,0,4,0,15,272
5,95,60,140,0,15,760
5,95,197,140,0,15,761
5,171,0,4,0,15,272
5,171,60,140,0,15,760
5,171,197,140,0,15,761
5,59,0,4,0,15,272
5,59,60,140,0,15,760
5,59,197,140,0,15,761
5,266,195,140,0,4,13
5,97,195,140,0,4,13
5,94,75,140,0,4,13
5,94,0,4,0,15,272
5,94,60,140,0,15,760
5,94,197,140,0,15,761
5,8,75,140,0,4,13
5,8,0,4,0,15,272
5,8,60,140,0,15,760
5,8,197,140,0,15,761
5,44,287,140,0,4,13
5,301,287,140,0,4,13
5,69,0,4,0,15,103
5,69,206,98,0,15,943
6,251,28,16,0,15,308
6,251,28,16,0,15,76
6,251,16,9,0,15,872
6,251,141,133,0,6,0
6,251,139,133,0,6,0
6,251,16,9,0,15,872
6,251,141,133,1,0,0
6,214,28,16,0,16,313
6,214,28,16,1,0,284
6,213,32,14,0,15,308
6,213,32,14,1,0,313
6,213,32,14,1,0,85
6,213,32,14,1,0,86
6,213,32,14,1,0,89
6,213,32,14,1,0,111
6,213,32,14,1,0,93
6,213,32,14,1,0,100
6,213,32,14,1,0,91
6,213,32,14,0,0,90
6,213,26,8,0,0,7
6,213,26,8,0,0,7
6,216,28,14,0,15,303
6,216,138,58,0,16,7
6,216,158,140,0,16,114
6,216,163,120,0,0,7
6,216,163,120,0,0,333
6,216,163,120,0,10,763
6,216,149,140,0,10,486
6,216,108,120,0,10,808
6,216,108,120,1,17,7
6,216,126,140,0,10,486
6,216,108,120,0,10,763
6,216,0,7,0,16,445
6,216,187,140,0,16,618
6,216,187,140,0,16,629
6,216,28,14,0,16,930
6,216,187,140,0,17,634
6,216,145,133,0,15,0
6,216,276,14,0,9,4
6,216,0,7,0,0,445
6,216,187,140,0,0,629
6,216,187,140,0,0,618
6,216,28,14,0,0,930
6,216,187,140,0,15,634
6,216,145,133,0,15,0
6,216,110,47,0,0,334
6,216,0,7,0,16,706
6,216,58,28,0,16,330
6,216,0,7,0,9,706
6,216,58,28,0,9,330
6,216,276,14,0,16,101
6,216,58,28,0,0,334
6,216,80,133,1,0,0
6,216,0,7,0,10,774
6,216,126,140,0,10,495
6,216,246,15,0,10,763
6,216,126,140,0,0,114
6,216,80,133,0,0,0
6,216,110,47,0,10,763
6,216,62,133,1,0,0
6,216,111,14,0,0,918
6,216,231,103,0,0,7
6,216,111,14,1,0,313
6,216,111,14,1,0,85
6,216,62,133,1,0,0
6,216,231,103,1,0,7
6,216,111,14,1,0,86
6,216,62,133,1,0,0
6,216,231,103,1,0,7
6,216,111,14,1,0,89
6,216,62,133,1,0,0
6,216,231,103,1,0,7
6,216,111,14,1,0,111
6,216,62,133,1,0,0
6,216,231,103,1,0,7
6,216,111,14,1,0,93
