526,1202,1350,561,0,7,218
729,810,675,568,0,67,217
136,469,12,499,0,67,205
472,810,1115,561,0,67,85
592,1810,630,568,0,67,512
75,2515,1555,16,0,7,346
313,937,782,561,0,7,331
388,1408,683,568,0,7,217
45,856,968,366,1,7,168
776,836,968,366,1,7,168
915,1774,54,19,0,7,17
370,1536,1531,561,0,60,224
108,1533,12,561,1,7,81
540,2399,1566,561,0,67,106
507,1900,289,561,0,67,105
915,830,65,340,0,7,17
682,1333,559,568,1,67,202
73,315,395,408,1,7,171
234,947,828,561,1,67,124
873,387,370,561,0,67,260
507,1892,1179,561,1,7,1
57,981,1461,568,0,30,133
9,919,289,462,0,56,205
58,8,1099,568,0,7,513
669,893,765,399,0,67,363
823,786,33,468,1,7,190
234,934,306,66,0,18,205
848,2552,796,568,0,7,234
200,1650,1381,460,0,67,378
57,981,1439,570,0,7,217
591,2545,279,568,0,7,39
793,868,395,408,0,7,173
234,1443,306,356,0,67,205
617,1687,120,559,0,7,101
416,763,377,158,0,7,205
884,836,215,568,1,7,105
242,574,1083,164,0,18,205
371,784,1531,561,0,67,39
591,988,1299,558,0,67,459
592,988,684,568,0,67,511
592,939,630,568,0,7,543
599,893,930,331,0,67,205
488,1583,834,568,0,67,105
735,231,765,568,1,7,282
702,2505,987,561,1,7,260
526,158,425,561,1,7,217
439,875,1064,408,1,7,172
849,1222,143,399,0,7,205
566,1499,225,119,1,7,333
775,878,1477,561,0,7,287
790,1427,273,80,0,67,416
242,1748,403,165,0,78,205
416,2609,1589,158,0,7,205
114,27,1254,570,0,7,1
55,836,215,568,0,7,217
471,789,683,568,0,7,536
289,813,864,557,0,7,170
345,1339,1477,568,0,67,260
834,348,630,568,1,7,260
585,1021,36,99,1,67,205
285,1993,766,568,0,7,278
289,315,768,569,0,7,540
824,1306,1106,568,1,67,260
227,873,395,408,1,7,174
337,1621,1254,570,1,67,107
337,442,661,561,1,67,39
601,2314,1324,453,0,18,205
311,360,1484,566,0,18,205
895,836,1044,542,1,7,355
457,2398,449,501,0,67,433
623,2112,650,409,0,18,205
913,1139,1231,568,0,7,517
