112,4,38,102,18,1,0,15,0
206,177,0,377,20,0,2,11,1
220,63,1,418,16,0,3,13,0
98,61,109,440,7,0,1,13,0
54,96,147,441,18,1,0,13,0
138,177,0,251,20,0,1,12,0
86,177,0,150,20,0,0,12,1
192,103,182,244,18,1,0,15,0
181,45,38,439,18,1,0,13,0
49,113,171,102,18,1,1,13,1
54,9,0,117,20,0,0,11,0
186,177,169,335,13,0,3,15,1
105,105,59,20,18,1,0,11,0
44,129,207,420,16,0,1,13,0
215,102,80,441,54,0,2,15,1
192,164,137,178,18,1,0,13,0
152,193,160,267,69,0,1,14,1
180,125,114,440,16,0,1,13,0
206,107,0,377,16,0,0,12,1
80,54,52,439,20,0,0,13,0
205,177,0,376,20,0,1,12,1
226,65,109,440,7,0,1,13,0
120,177,171,409,18,1,0,13,0
180,4,154,312,18,1,0,13,0
185,125,1,342,36,0,4,15,0
11,125,1,31,36,0,4,13,1
196,145,68,181,18,1,1,13,0
183,76,51,102,18,1,0,11,0
152,193,102,179,18,1,0,13,0
158,177,114,440,5,0,2,3,1
35,85,0,83,20,0,1,12,1
124,177,145,438,13,0,1,13,1
181,117,160,441,36,0,3,13,1
164,176,0,291,20,0,1,13,1
105,110,59,20,18,1,0,11,0
24,125,89,440,16,0,1,15,0
192,148,77,167,18,1,0,13,0
31,177,179,82,13,0,3,13,1
185,105,0,338,20,0,0,13,1
8,191,158,331,14,0,1,11,1
186,183,197,240,18,1,1,13,1
192,113,68,32,16,0,1,15,1
221,110,0,422,15,0,3,12,1
131,53,152,440,18,1,0,13,0
105,110,59,20,18,1,0,13,0
1,2,124,283,18,1,1,13,1
182,77,0,329,20,0,4,11,1
163,126,150,440,0,1,3,13,0
202,113,156,4,16,0,1,14,1
210,125,114,440,16,0,2,13,0
12,4,1,27,36,0,2,13,1
1,2,0,3,20,0,1,13,0
34,57,0,82,20,0,0,13,1
163,124,115,440,8,0,0,13,0
216,113,0,397,20,0,1,12,1
208,49,0,383,20,0,1,13,0
192,103,68,169,16,0,1,15,1
32,125,83,68,18,1,1,13,0
5,4,1,10,36,0,2,13,1
4,125,11,14,11,0,1,13,1
11,89,0,28,20,0,1,12,1
115,177,145,57,13,0,3,15,1
7,73,11,399,13,0,0,11,0
181,64,156,369,18,1,1,13,0
51,8,36,429,36,0,3,14,1
185,125,93,440,16,0,1,13,0
202,107,0,364,15,0,0,13,0
104,44,1,418,36,0,4,13,1
108,170,34,59,36,0,2,13,1
98,169,0,164,20,0,0,13,1
34,57,38,102,18,1,1,13,1
98,61,156,395,16,0,0,13,0
186,177,169,335,13,0,3,14,1
200,110,193,420,18,1,1,13,0
24,125,83,187,18,1,1,13,0
186,107,0,339,20,0,0,13,0
61,177,1,324,16,0,2,10,0
5,125,1,10,36,0,2,13,0
181,64,55,439,9,0,1,13,1
54,96,57,441,3,0,1,13,1
115,4,1,58,36,0,2,13,1
204,201,183,385,18,1,1,13,1
102,84,205,430,18,1,1,13,0
54,79,104,440,18,1,0,13,0
118,177,207,420,36,0,1,13,0
201,113,23,439,15,0,0,13,0
54,122,33,440,18,1,4,3,1
11,4,169,30,18,1,0,13,0
54,96,147,441,18,1,0,13,0
161,61,0,287,20,0,7,13,0
51,183,36,429,36,0,1,13,1
192,151,77,177,18,1,0,13,0
181,64,1,411,18,1,2,13,0
204,194,0,374,20,0,0,13,0
201,107,162,439,15,0,0,13,1
127,138,68,181,70,0,0,13,0
185,4,0,338,20,0,1,13,0
99,113,0,165,20,0,2,12,1
75,176,78,439,46,0,1,13,0
181,45,58,429,34,0,1,15,1
12,91,11,421,45,0,1,13,1
6,121,36,441,36,0,3,13,1
185,4,1,342,36,0,2,13,1
23,177,79,440,5,0,0,13,0
54,48,0,117,20,0,1,11,1
46,113,171,102,18,1,1,14,1
56,177,0,120,20,0,2,12,1
163,4,0,289,20,0,2,13,0
150,177,193,282,18,1,0,13,0
214,102,189,440,16,0,1,3,1
179,125,11,319,11,0,1,13,1
131,51,0,243,20,0,2,11,1
192,143,0,349,20,0,0,13,1
5,107,193,429,13,1,1,15,0
105,110,0,186,20,0,0,13,0
4,125,154,13,18,1,1,13,0
7,13,171,440,72,0,2,13,0
54,96,205,430,18,1,0,15,0
118,177,124,224,18,1,0,13,0
163,125,0,289,20,0,0,11,0
127,138,40,348,62,0,0,13,0
223,15,0,426,20,0,1,13,1
214,102,125,440,25,0,1,13,1
212,177,124,381,18,1,0,14,0
202,110,0,364,20,0,0,13,1
194,110,0,352,20,0,1,12,0
103,84,0,184,20,0,3,11,1
186,4,1,336,36,0,2,13,1
131,172,33,441,18,1,1,13,1
200,110,193,420,18,1,1,15,0
196,145,68,181,18,1,1,11,0
121,107,0,228,20,0,1,13,0
11,4,11,31,16,0,1,13,1
208,129,160,441,36,0,2,13,1
209,174,36,355,36,0,2,13,0
152,193,0,266,20,0,0,12,0
192,109,0,349,20,0,0,13,0
104,107,193,429,18,1,0,13,0
205,177,0,376,20,0,1,13,0
220,63,163,441,6,0,1,13,0
204,201,217,173,18,1,0,13,0
131,9,93,440,16,0,2,13,1
34,5,0,82,20,0,2,12,1
181,119,204,441,76,0,1,13,1
0,58,68,181,36,0,4,0,1
201,107,193,429,18,1,0,15,0
11,110,0,28,20,0,0,13,1
29,177,179,82,13,0,1,13,0
139,177,171,283,18,1,1,13,1
197,140,0,357,20,0,1,13,1
115,125,1,58,36,0,2,13,1
194,110,0,352,20,0,1,13,1
12,125,93,440,16,0,1,13,0
20,44,0,53,20,0,1,12,1
132,177,183,269,16,0,2,10,0
23,177,183,79,14,0,2,14,1
0,145,68,181,36,0,3,13,1
125,11,173,420,17,0,2,15,1
225,62,109,440,7,0,1,13,0
181,117,188,17,18,1,3,15,0
183,78,208,433,18,1,1,15,0
114,177,79,440,5,0,0,13,0
206,125,124,57,18,1,1,13,0
98,61,207,240,65,0,3,13,0
181,119,159,325,18,1,0,15,0
182,75,156,370,16,0,0,11,0
182,77,0,329,20,0,4,11,0
226,65,22,439,15,0,1,13,0
91,177,171,404,18,1,0,14,0
131,96,187,441,18,1,1,13,0
181,45,50,102,18,1,0,11,0
185,125,169,341,18,1,1,13,1
103,44,105,439,18,1,0,13,0
183,76,171,401,16,0,1,15,0
205,177,54,429,13,0,0,15,0
104,84,63,429,16,0,1,14,1
9,191,101,440,67,0,1,14,1
107,129,0,191,20,0,2,12,1
51,200,59,429,18,1,2,14,1
6,4,160,441,36,0,2,16,1
211,177,171,382,18,1,0,13,0
220,63,1,418,16,0,3,13,0
223,107,193,429,18,1,1,13,0
131,96,147,441,18,1,0,13,0
7,13,0,22,20,0,0,11,0
42,105,0,98,20,0,0,11,0
201,107,162,439,20,0,0,13,0
192,165,138,37,18,1,0,13,0
120,177,0,222,20,0,1,13,1
93,177,0,157,20,0,1,12,0
4,125,89,440,16,0,1,13,1
35,0,62,194,18,1,1,13,0
131,51,183,268,18,1,2,10,1
102,84,205,430,18,1,1,15,0
200,107,193,429,18,1,0,15,0
98,61,0,164,4,0,7,13,0
16,107,193,429,18,1,0,14,0
197,140,40,348,62,0,0,13,0
225,45,70,439,18,1,1,13,0
7,30,67,439,46,0,1,13,0
192,94,68,167,16,0,1,13,1
7,35,201,441,18,1,2,13,0
54,127,0,117,20,0,0,11,0
159,177,171,281,18,1,0,13,0
152,193,124,281,18,1,0,15,0
152,193,102,179,18,1,0,13,0
54,179,102,180,18,1,0,15,0
136,177,193,283,18,1,0,14,0
201,110,193,420,18,1,0,13,0
130,198,208,440,18,1,1,14,1
121,125,1,217,36,0,2,13,0
182,77,208,433,18,1,0,15,0
226,65,55,439,9,0,0,13,0
225,62,0,434,20,0,1,12,1
202,69,0,364,20,0,0,13,0
2,58,0,5,20,0,4,13,1
31,177,180,232,13,0,0,13,0
131,123,187,441,18,1,1,13,0
181,45,157,327,18,1,1,13,0
195,129,0,353,20,0,3,12,1
174,176,79,440,5,0,0,9,0
161,142,171,102,18,1,0,13,0
54,122,187,440,18,1,1,15,0
6,121,0,21,20,0,0,13,0
203,69,156,4,16,0,2,13,1
11,107,0,28,20,0,0,13,1
195,129,114,441,18,1,1,13,0
225,66,109,440,7,0,1,13,0
61,177,114,440,5,0,3,13,0
12,125,79,440,5,0,1,14,1
84,54,0,148,20,0,1,12,0
3,128,80,440,18,1,1,13,0
61,177,86,196,69,0,0,13,0
105,110,214,16,18,1,3,13,0
161,61,121,240,65,0,2,13,0
7,30,79,440,5,0,0,3,0
180,125,154,312,18,1,1,13,0
80,54,154,317,36,0,3,15,1
61,177,0,125,20,0,1,12,0
1,4,208,420,18,1,0,13,0
6,120,0,21,20,0,0,13,0
97,110,11,439,75,0,1,13,1
106,113,171,102,18,1,2,13,0
214,116,80,441,36,0,0,13,0
220,63,113,418,37,0,3,13,0
8,113,171,418,18,1,2,14,1
201,107,193,429,18,1,0,15,0
11,183,197,240,18,1,0,15,0
61,177,114,440,20,0,3,7,0
6,4,114,441,18,1,0,13,0
226,65,70,439,19,0,1,13,0
147,54,0,260,20,0,1,12,0
98,61,207,240,65,0,3,13,0
182,75,156,370,16,0,0,13,0
7,27,207,420,36,0,1,15,1
43,113,171,418,18,1,1,14,1
216,44,0,397,20,0,1,12,1
61,177,171,407,18,1,0,15,0
181,45,0,328,20,0,0,13,0
4,177,0,11,20,0,1,13,0
98,61,63,429,40,0,0,15,0
35,0,39,368,13,0,1,11,0
209,139,45,441,18,1,1,15,1
181,118,54,441,0,0,1,1,1
181,45,55,439,18,1,0,13,0
7,13,73,439,15,0,0,13,1
226,65,70,439,19,0,1,13,0
180,125,154,312,18,1,1,13,0
131,123,0,243,20,0,0,13,0
32,125,0,80,20,0,1,13,1
146,177,124,282,18,1,0,15,0
131,181,0,243,20,0,0,13,0
225,66,54,441,6,0,2,13,0
23,177,183,79,16,0,2,13,0
32,125,114,440,16,0,2,13,0
18,38,0,49,20,0,2,11,1
186,125,169,335,18,1,1,13,0
113,99,0,212,20,0,1,13,1
200,107,156,4,13,0,1,11,0
143,177,38,97,13,0,2,13,1
34,125,38,102,18,1,1,11,1
226,107,0,435,20,0,2,13,1
97,110,0,161,20,0,0,13,1
186,125,89,440,16,0,1,15,0
202,107,193,429,18,1,0,15,0
195,116,0,353,20,0,1,11,1
181,118,188,17,18,1,0,11,0
131,48,19,440,18,1,0,13,0
7,28,73,439,15,0,1,13,1
186,125,169,335,18,1,1,13,0
131,175,87,420,18,1,0,13,0
220,63,163,441,6,0,1,13,0
18,58,0,49,15,0,0,13,0
161,110,0,287,20,0,0,13,1
215,102,103,440,16,0,1,15,0
226,65,22,439,15,0,1,2,0
145,177,78,439,46,0,1,13,1
163,124,115,440,8,0,0,13,0
205,177,171,382,18,1,0,11,0
183,78,156,370,16,0,1,11,1
12,91,207,420,44,0,0,14,0
34,4,38,102,18,1,0,13,0
7,28,0,22,20,0,2,11,0
1,81,79,440,5,0,0,13,0
208,129,114,441,18,1,1,15,0
98,169,171,418,18,1,1,0,0
54,51,0,117,20,0,2,11,1
131,67,41,420,18,1,0,13,0
11,4,1,31,36,0,2,13,1
32,125,114,440,16,0,2,4,1
34,5,0,82,20,0,2,12,1
87,193,190,407,18,1,0,15,0
11,177,15,30,13,0,2,15,1
61,177,0,125,20,0,1,13,0
183,76,171,401,16,0,1,15,0
220,63,109,440,7,0,1,13,0
193,105,0,351,20,0,1,13,1
4,125,114,440,16,0,2,13,0
192,92,42,60,18,1,0,15,0
3,166,166,418,18,1,2,11,1
221,16,0,422,20,0,1,12,0
201,107,193,429,18,1,0,15,0
181,119,84,55,18,1,0,15,0
12,125,169,26,18,1,1,13,0
41,49,0,96,16,0,1,13,1
8,113,0,23,20,0,3,12,1
105,107,59,20,18,1,1,11,1
102,84,0,183,20,0,3,11,1
7,30,86,197,48,0,0,13,0
196,145,121,240,36,0,3,13,1
215,101,0,394,16,0,0,11,0
131,127,0,243,20,0,0,11,0
131,79,0,243,20,0,0,11,0
210,107,0,388,20,0,1,13,0
208,113,171,418,18,1,1,14,1
138,177,183,269,14,0,2,14,1
179,110,193,420,18,1,1,13,0
225,61,0,434,20,0,1,13,0
121,125,1,217,36,0,2,13,1
87,193,0,151,20,0,0,12,0
221,113,0,422,30,0,4,12,1
30,177,171,77,18,1,0,11,0
5,105,0,12,20,0,1,13,0
54,123,0,117,20,0,0,13,0
182,75,46,439,18,1,0,13,0
44,49,207,420,18,1,0,14,0
131,96,205,430,18,1,0,13,0
208,113,0,383,20,0,2,12,1
63,177,171,407,18,1,1,13,1
181,63,157,261,18,1,3,13,1
180,113,0,316,20,0,1,13,1
161,61,207,240,65,0,3,13,0
210,90,0,388,20,0,1,12,1
220,169,1,418,16,0,1,13,0
18,38,205,430,18,1,1,13,1
5,125,114,440,16,0,2,13,0
24,105,0,67,20,0,0,12,1
181,117,3,409,18,1,1,13,0
210,125,0,388,20,0,1,13,0
202,110,0,364,20,0,0,13,1
84,54,31,90,18,1,0,13,0
133,177,0,246,20,0,2,12,1
104,44,0,185,20,0,4,13,1
225,66,156,396,16,0,3,13,0
53,139,205,430,18,1,0,15,0
215,102,18,19,16,0,2,15,1
34,4,0,82,20,0,2,12,1
89,177,0,153,20,0,1,12,1
104,84,200,441,18,1,1,13,1
6,121,165,17,18,1,1,13,0
35,0,39,368,13,0,1,11,0
220,44,0,419,20,0,1,11,1
179,107,193,429,18,1,1,15,0
182,77,171,284,16,0,0,15,0
205,177,0,376,20,0,1,13,0
225,66,109,440,7,0,1,13,0
105,105,59,20,18,1,0,11,0
44,49,207,420,18,1,0,13,0
44,129,188,440,36,0,2,13,0
37,33,120,440,18,1,1,13,1
177,176,0,305,20,0,1,13,1
57,176,15,54,13,0,3,13,0
6,120,165,17,18,1,1,13,0
163,124,1,421,16,0,0,13,0
132,177,183,269,11,0,2,15,1
5,125,1,10,36,0,2,15,0
8,113,171,418,18,1,2,14,1
185,125,79,440,5,0,1,14,1
202,69,156,4,16,0,1,13,1
189,113,171,102,18,1,1,13,1
122,177,0,229,20,0,1,12,1
30,177,179,82,13,0,3,13,1
209,174,116,355,59,0,3,13,1
131,173,0,243,20,0,0,13,0
215,116,18,19,16,0,0,15,0
102,84,0,183,20,0,2,11,1
18,38,200,441,18,1,1,13,1
131,201,183,268,18,1,1,13,1
32,177,0,80,20,0,1,11,1
220,120,0,419,20,0,3,12,0
179,125,114,440,16,0,1,13,0
18,38,205,430,18,1,1,15,0
98,129,0,164,20,0,1,12,1
125,11,16,198,48,0,0,11,0
225,45,0,434,20,0,1,12,1
215,115,80,441,52,0,0,15,0
180,125,79,440,5,0,1,14,1
223,113,171,418,18,1,3,11,0
54,79,104,440,18,1,0,13,0
163,4,34,420,10,0,4,13,1
183,78,46,439,18,1,0,13,0
118,177,0,220,20,0,1,13,0
201,105,0,363,20,0,0,13,1
225,45,54,429,16,0,1,15,1
57,176,121,321,18,1,0,13,0
208,49,114,332,18,1,0,15,0
192,95,42,60,18,1,0,15,0
192,93,0,349,20,0,0,11,0
178,176,212,437,29,0,0,14,0
58,177,0,122,20,0,4,12,1
206,125,0,377,20,0,1,13,0
131,96,33,441,18,1,2,13,1
206,177,38,57,13,0,2,13,0
178,176,0,306,20,0,1,13,1
127,138,40,348,62,0,0,13,0
11,125,0,28,20,0,1,13,0
44,129,114,441,18,1,1,13,1
132,177,0,245,20,0,1,12,1
134,176,207,240,73,0,2,13,1
226,62,1,282,18,1,1,13,1
105,105,214,16,18,1,1,13,1
203,69,0,365,59,0,1,13,1
31,177,88,195,69,0,0,13,0
104,44,1,418,36,0,4,11,1
6,100,11,441,18,1,2,13,1
6,121,114,441,18,1,0,13,0
12,91,0,29,20,0,5,12,1
181,63,0,328,20,0,2,13,0
5,125,114,440,16,0,2,13,1
205,177,183,386,14,0,2,14,1
84,54,52,439,1,0,0,13,1
115,177,63,429,16,0,1,15,1
219,129,0,416,20,0,1,12,1
186,125,1,336,36,0,4,15,0
2,128,121,102,36,0,2,13,1
30,177,88,195,69,0,0,13,0
14,113,171,418,18,1,1,11,0
131,79,104,440,18,1,0,13,0
179,4,154,318,18,1,0,13,0
223,113,171,418,18,1,3,3,0
183,78,156,370,16,0,1,11,0
112,5,53,102,18,1,0,14,0
8,191,110,440,18,1,1,13,0
161,61,207,240,65,0,3,15,1
182,77,46,439,18,1,0,13,0
213,177,0,391,20,0,1,12,1
163,125,101,440,16,0,0,15,0
131,68,80,441,18,1,1,3,1
163,4,34,420,10,0,4,13,1
122,177,0,229,20,0,1,12,1
205,177,183,386,16,0,2,13,0
206,4,124,57,18,1,0,13,0
117,177,38,102,33,0,3,13,0
11,91,121,240,36,0,3,13,0
61,177,114,440,16,0,3,13,1
221,113,0,422,16,0,4,12,0
34,5,53,102,18,1,0,14,0
192,113,68,36,16,0,1,15,1
182,77,50,102,18,1,0,13,0
30,177,179,82,13,0,3,13,0
179,107,193,429,18,1,1,13,1
223,110,0,426,30,0,3,12,1
113,186,0,212,20,0,0,13,0
112,125,0,211,20,0,1,13,1
5,125,0,12,20,0,1,13,0
225,113,0,434,20,0,2,13,1
131,53,207,420,27,0,1,13,1
181,119,0,328,20,0,0,11,0
44,49,0,100,16,0,3,13,0
31,177,180,232,13,0,0,13,0
201,113,0,363,20,0,1,12,1
181,45,157,261,18,1,1,13,0
7,30,4,439,46,0,1,13,1
11,177,171,409,18,1,0,11,0
10,191,0,25,20,0,0,13,0
206,125,79,440,5,0,1,14,1
117,177,207,420,27,0,1,13,0
86,177,178,367,13,0,0,14,0
203,110,193,420,18,1,1,13,0
6,120,0,21,20,0,0,13,0
11,125,169,30,18,1,1,13,1
11,91,0,28,20,0,5,12,1
205,177,33,440,16,0,1,13,0
161,61,109,440,7,0,1,13,0
114,177,124,224,18,1,0,13,0
5,4,114,440,16,0,0,13,0
11,107,193,429,13,1,1,15,0
4,125,114,440,16,0,2,13,0
181,45,38,439,18,1,0,13,0
7,30,4,439,46,0,1,13,0
185,177,169,341,13,0,2,15,1
181,119,204,441,76,0,1,13,0
181,63,0,328,20,0,2,13,1
158,177,114,440,16,0,2,13,1
13,113,0,39,16,0,0,13,1
6,121,114,441,18,1,0,13,0
181,45,171,285,18,1,0,11,0
75,176,171,409,18,1,1,11,1
160,177,86,199,69,0,0,13,0
181,45,157,261,18,1,1,13,0
182,75,0,329,20,0,4,13,1
18,38,0,49,20,0,2,11,1
203,107,193,429,18,1,0,15,0
17,197,0,45,20,0,0,13,0
55,177,33,440,5,0,3,3,1
127,138,0,236,20,0,0,13,0
225,66,54,441,6,0,2,13,1
205,177,183,386,11,0,2,13,0
226,62,38,439,16,0,1,13,1
202,113,0,364,15,0,1,12,0
30,177,179,82,13,0,3,13,1
102,105,0,183,20,0,4,11,1
7,32,79,440,5,0,0,3,0
11,91,7,421,59,1,3,10,1
23,177,171,77,18,1,0,15,0
27,177,38,102,33,0,2,13,1
182,77,171,284,16,0,0,15,0
159,177,33,440,5,0,2,3,1
105,107,124,285,18,1,0,11,0
179,110,0,315,20,0,1,11,0
5,177,0,12,20,0,1,12,0
188,113,0,344,20,0,2,11,1
178,176,152,440,14,0,0,14,0
149,55,182,271,18,1,0,15,0
163,4,0,289,20,0,2,13,0
223,110,0,426,15,0,3,12,1
7,35,213,348,18,1,0,13,0
215,101,80,441,18,1,0,3,0
84,54,154,340,36,0,3,13,1
54,179,46,439,18,1,0,13,0
152,193,0,266,20,0,0,12,0
212,177,124,381,18,1,0,13,0
138,177,33,440,16,0,2,13,1
23,177,183,79,11,0,2,15,1
144,177,171,282,18,1,0,11,0
131,82,87,420,18,1,2,10,1
11,91,1,421,12,0,0,13,0
226,65,1,282,18,1,1,13,0
213,177,0,391,20,0,1,13,0
192,103,68,170,16,0,1,15,1
181,63,38,439,32,0,1,13,0
102,105,0,183,20,0,4,11,1
127,138,0,236,20,0,0,13,0
113,9,183,225,18,1,2,10,1
148,177,0,262,20,0,1,12,0
4,177,171,409,18,1,0,13,0
185,125,169,341,18,1,1,13,0
11,91,7,421,18,1,3,14,0
179,125,1,319,36,0,4,13,1
127,138,205,430,18,1,0,15,0
183,132,114,441,18,1,1,15,1
74,177,44,101,13,0,1,13,1
205,177,172,385,10,0,1,13,1
40,113,0,95,20,0,2,12,1
186,125,89,440,16,0,1,13,1
103,84,0,184,20,0,3,13,0
14,40,0,40,16,0,1,13,0
98,61,0,164,22,0,7,12,1
7,35,10,440,18,1,1,13,1
51,80,94,210,13,0,0,11,0
131,53,198,439,18,1,0,13,0
220,63,111,441,37,0,1,4,0
39,113,171,102,18,1,1,14,1
194,110,193,420,18,1,1,13,1
209,174,0,384,20,0,1,13,0
4,105,0,11,20,0,1,13,1
226,62,1,282,18,1,1,15,0
202,113,23,439,20,0,0,13,0
213,177,1,386,16,0,1,13,0
225,61,109,440,21,0,1,13,1
30,177,0,75,20,0,0,13,0
181,45,46,439,18,1,0,13,1
12,107,0,29,20,0,0,13,0
210,125,83,378,18,1,1,13,0
7,35,201,441,18,1,2,13,0
94,177,171,407,18,1,0,15,0
113,201,183,225,18,1,1,13,1
54,122,187,440,18,1,1,15,0
200,107,162,439,15,0,0,13,1
121,177,0,228,20,0,1,13,0
55,177,171,409,18,1,0,15,0
163,4,0,289,20,0,2,13,0
192,146,77,167,18,1,0,13,0
44,49,188,440,36,0,4,13,0
220,63,1,418,16,0,3,11,1
114,177,124,224,18,1,0,11,0
225,66,0,434,20,0,3,13,1
90,177,171,409,18,1,0,14,0
127,138,48,441,18,1,1,13,0
114,177,33,440,5,0,2,3,1
5,125,154,9,18,1,1,13,0
174,176,191,408,18,1,1,13,1
10,107,0,25,20,0,0,13,1
11,91,11,421,45,0,1,13,1
164,176,191,403,18,1,1,13,1
212,177,114,440,16,0,1,13,1
12,125,169,26,18,1,1,13,1
181,63,156,369,18,1,3,13,0
214,102,54,111,18,1,1,13,0
35,87,94,210,13,0,0,16,0
18,41,200,441,18,1,1,13,1
105,110,190,409,18,1,0,11,0
54,123,33,441,18,1,3,13,1
111,190,76,242,47,0,0,10,0
127,138,170,348,18,1,0,13,0
24,125,114,440,16,0,2,13,0
181,45,46,439,18,1,0,14,0
54,67,0,117,20,0,0,13,0
225,45,70,439,18,1,1,13,1
181,56,0,328,20,0,0,13,0
121,107,0,228,20,0,1,12,1
221,113,101,440,67,0,1,13,1
183,78,0,330,20,0,5,11,1
145,177,78,439,46,0,1,13,0
92,177,3,366,13,0,0,14,0
131,172,0,243,20,0,0,13,0
54,51,183,321,18,1,2,14,1
27,177,171,77,18,1,0,11,0
192,95,0,349,20,0,0,11,0
7,73,11,399,13,0,0,11,0
220,63,113,418,37,0,3,13,0
225,45,1,409,18,1,0,11,0
3,58,0,6,20,0,4,11,1
105,105,0,186,20,0,0,13,0
200,107,0,360,15,0,0,13,0
225,62,1,409,18,1,0,13,0
121,125,114,440,16,0,2,13,0
