52,75,378,38,22,0,1,17,1
36,66,294,172,161,0,0,19,0
50,248,247,138,41,0,1,18,1
6,216,193,76,103,0,1,17,0
59,296,325,167,160,0,0,17,0
6,216,198,187,125,0,0,17,0
64,228,305,167,22,0,9,17,0
50,215,0,144,26,0,15,17,1
18,200,135,119,24,1,0,17,0
64,48,266,122,19,0,0,15,0
6,213,56,23,48,0,0,17,0
52,212,185,197,122,0,1,17,0
64,228,325,167,22,0,9,17,0
52,114,324,138,62,0,1,19,1
45,207,91,19,24,1,9,17,0
18,50,168,187,21,0,1,17,0
33,65,202,138,116,0,1,19,1
52,81,359,167,127,0,0,17,0
6,216,153,172,161,0,1,17,0
14,46,398,138,24,1,16,18,0
58,39,32,169,134,0,9,10,0
26,281,226,161,24,1,0,17,0
7,32,342,197,9,0,16,17,0
52,61,106,167,156,1,0,19,0
59,287,0,177,26,0,16,16,1
59,167,215,167,24,1,1,17,0
50,248,161,175,24,1,0,17,0
64,257,154,102,24,1,9,17,0
6,216,0,11,26,0,19,17,1
18,50,54,192,162,0,1,14,1
64,228,395,167,22,0,9,17,0
18,50,168,187,21,0,1,17,0
8,208,255,197,24,1,12,17,1
52,211,56,23,24,1,1,17,1
14,46,0,33,26,0,0,17,0
52,179,278,138,24,1,9,17,0
66,202,254,102,19,0,0,17,0
59,146,102,197,24,1,1,17,1
59,69,281,138,24,1,12,17,1
50,248,173,118,24,1,0,17,0
6,216,111,187,172,0,12,17,0
52,179,289,140,24,1,9,17,1
66,202,39,169,19,0,0,15,0
6,216,201,187,2,0,0,17,0
6,216,28,167,4,0,0,17,0
6,216,82,169,27,0,0,15,0
33,65,227,23,24,1,0,19,0
50,248,386,18,24,1,4,17,0
50,88,316,138,24,1,2,19,1
50,156,62,18,24,1,0,15,0
52,122,301,142,23,0,0,17,0
24,305,0,69,26,0,0,15,0
6,216,0,11,26,0,19,16,0
61,5,360,197,24,1,1,4,1
6,216,38,18,24,1,19,17,0
50,248,0,144,26,0,0,17,0
38,86,0,95,26,0,0,16,0
14,46,372,167,18,0,1,18,0
59,14,0,177,26,0,0,17,0
52,211,38,197,6,0,1,17,0
8,282,227,23,24,1,0,17,0
49,104,215,167,24,1,0,17,0
6,216,156,61,161,0,1,17,0
26,281,226,161,24,1,0,17,0
58,289,398,167,116,0,9,19,1
27,198,412,187,24,1,0,19,0
59,296,302,127,19,0,0,17,0
6,232,106,167,75,0,12,17,0
40,69,0,105,26,0,8,17,1
64,228,6,167,24,1,12,17,0
44,132,0,111,26,0,0,17,0
61,299,270,197,4,0,1,19,1
18,200,224,167,166,0,9,17,0
6,216,201,187,2,0,0,17,0
64,187,78,167,107,0,9,17,0
59,140,215,167,24,1,0,17,0
6,213,56,23,48,0,0,17,0
6,213,35,12,134,0,9,17,0
1,43,280,138,24,1,12,17,1
14,46,398,138,24,1,16,17,0
24,154,281,138,24,1,0,17,0
45,31,177,197,7,0,1,13,1
33,210,227,23,24,1,0,19,0
7,38,31,190,24,1,1,17,0
52,179,38,18,21,1,19,10,1
6,216,377,18,22,0,0,17,0
6,216,199,187,2,0,0,17,0
14,46,386,18,24,1,14,17,0
21,307,220,197,129,0,1,17,0
6,216,82,169,27,0,0,15,0
58,227,334,167,24,1,9,17,1
59,138,398,167,86,0,9,17,1
6,216,0,11,26,0,19,16,0
50,55,56,17,49,0,19,10,1
59,146,0,177,26,0,0,17,0
59,36,9,187,24,1,0,17,0
67,312,414,197,25,0,0,17,0
18,200,146,167,4,0,0,17,0
50,121,141,167,24,1,9,17,0
14,46,0,33,26,0,0,17,0
40,69,290,105,18,0,18,17,1
33,65,29,88,24,1,17,18,1
6,216,83,39,55,0,9,17,0
52,179,278,138,24,1,9,17,0
22,308,412,187,24,1,0,17,0
51,152,251,101,19,0,0,17,0
18,50,65,169,19,0,0,17,0
9,256,343,18,134,0,0,17,0
52,81,149,101,19,0,9,15,1
26,281,226,161,24,1,0,15,0
50,248,403,175,69,0,1,17,0
6,216,90,187,2,0,0,17,0
10,137,248,130,24,1,1,17,0
36,66,177,197,128,0,0,17,0
6,216,153,172,161,0,1,17,0
52,81,248,130,41,0,1,17,0
59,36,302,167,24,1,0,19,0
52,113,344,169,19,0,0,15,0
21,306,382,189,18,0,0,23,0
6,216,156,61,17,0,1,17,0
52,61,56,23,24,1,1,17,1
59,296,319,197,7,0,0,17,0
48,124,186,75,47,0,1,15,1
64,228,175,167,71,0,0,17,0
6,213,349,167,160,0,0,17,0
33,52,56,18,24,1,16,19,1
6,216,198,187,125,0,0,17,0
6,216,199,187,2,0,0,17,0
8,282,227,23,24,1,0,17,0
66,202,0,184,26,0,0,17,0
64,257,374,156,24,1,0,17,0
52,114,222,197,24,1,1,4,0
6,216,0,11,26,0,19,16,0
52,122,177,197,24,1,0,17,0
59,265,175,167,26,0,0,17,0
18,50,177,197,7,0,1,19,1
52,179,220,197,22,0,9,17,1
14,46,0,33,26,0,0,17,0
21,300,286,197,22,1,0,19,0
50,248,161,175,24,1,0,17,0
6,216,38,18,24,1,19,17,0
18,50,347,18,105,0,1,17,0
6,216,193,76,103,0,1,17,0
48,131,191,48,90,0,1,17,0
51,152,47,21,134,0,1,17,0
20,246,22,189,147,0,0,17,0
18,200,261,167,166,0,13,17,0
59,138,0,177,26,0,0,17,0
52,211,261,167,165,1,8,19,1
21,307,397,167,24,1,1,17,0
59,69,290,177,18,0,4,17,1
64,228,97,167,23,0,9,17,0
50,121,62,18,24,1,9,19,0
6,213,38,18,24,1,0,17,0
6,216,153,172,161,0,1,17,0
67,312,417,192,22,0,0,17,0
33,156,62,18,24,1,0,17,0
6,216,0,11,26,0,19,16,0
10,40,0,25,26,0,1,16,1
10,125,0,25,26,0,0,17,0
41,286,222,97,24,1,16,17,1
51,152,351,169,19,0,0,17,0
52,211,56,23,24,1,1,17,0
59,4,175,167,24,1,0,17,0
50,248,316,138,24,1,18,17,0
6,213,350,167,160,0,0,17,0
49,143,215,167,24,1,0,18,0
22,308,209,86,24,1,0,17,0
50,248,59,138,41,0,1,17,0
59,4,319,197,24,1,0,17,0
7,37,31,190,24,1,1,17,1
66,202,256,123,19,0,0,17,0
6,216,255,197,88,0,12,17,0
45,207,179,200,43,0,0,17,0
51,152,311,167,134,0,12,15,1
18,50,251,131,87,0,0,17,0
6,216,200,187,21,0,0,17,0
36,66,251,172,159,0,0,17,0
50,156,261,167,4,0,1,18,0
8,9,351,169,19,0,0,15,0
27,224,367,189,22,0,0,17,0
33,263,0,89,26,0,9,15,1
64,228,101,167,23,0,9,17,0
64,258,265,122,19,0,0,17,0
6,232,0,11,22,0,9,17,1
26,209,387,19,24,1,0,17,0
10,7,59,167,24,1,7,17,1
56,159,369,164,116,0,0,17,0
51,30,0,149,26,0,0,17,0
22,244,38,18,24,1,1,17,0
45,207,408,155,19,0,1,17,0
6,216,0,11,26,0,19,16,1
10,291,406,171,19,0,0,17,0
6,213,63,167,89,0,0,17,0
40,69,0,105,26,0,8,16,1
26,281,38,18,24,1,19,17,0
36,66,62,40,130,0,0,17,0
26,281,38,18,24,1,19,17,0
6,216,90,187,2,0,0,18,0
8,13,106,167,4,0,0,17,0
1,43,279,138,24,1,15,15,0
43,83,232,100,22,0,0,17,0
52,141,0,151,26,0,0,17,0
52,211,261,167,160,1,8,19,1
59,143,102,200,24,1,0,17,0
58,295,177,197,7,0,0,19,0
64,228,319,197,96,0,1,17,0
6,216,198,187,125,0,0,17,0
59,22,0,177,26,0,0,17,0
6,216,199,187,2,0,0,17,1
18,200,146,167,4,0,0,17,0
26,27,344,138,161,0,0,17,0
6,216,312,147,134,0,5,0,0
59,14,0,177,26,0,0,17,0
18,54,261,167,24,1,0,17,0
50,121,141,167,24,1,9,17,1
33,263,107,88,24,1,9,15,1
58,180,398,167,24,1,12,15,1
49,139,248,167,24,1,0,17,0
59,138,102,203,24,1,0,20,0
58,196,15,172,24,1,1,17,1
22,308,406,184,117,0,0,17,0
18,50,122,19,63,0,1,17,0
10,105,386,18,24,1,18,10,1
64,228,395,167,22,0,9,17,0
45,207,0,132,26,0,0,17,0
52,150,248,130,24,1,12,15,1
10,7,0,25,26,0,0,17,0
6,216,38,18,24,1,19,15,0
52,114,116,116,24,1,0,15,0
21,310,177,197,18,0,1,17,0
7,32,342,197,0,0,16,17,0
6,216,312,147,134,0,5,0,0
18,50,391,197,22,0,1,17,0
22,308,281,138,24,1,13,17,1
59,143,0,177,26,0,0,17,0
10,137,386,18,16,0,18,17,1
21,307,0,66,26,0,1,15,1
50,248,386,18,39,1,4,17,0
6,216,138,60,56,0,0,17,0
6,216,193,76,103,0,1,17,0
67,312,417,192,22,0,0,14,0
66,25,177,197,7,0,1,17,1
6,216,88,169,27,0,0,15,0
50,55,364,113,24,1,0,17,0
29,303,210,81,24,1,0,15,0
58,182,0,170,26,0,0,17,0
8,9,0,21,26,0,1,17,1
18,50,170,187,21,0,0,17,0
6,249,38,20,24,1,12,17,1
6,216,82,169,27,0,0,15,0
52,109,112,148,101,0,1,17,0
6,216,38,18,24,1,19,17,1
18,50,95,167,22,0,1,19,0
6,216,111,187,172,0,12,17,0
36,66,62,40,130,0,0,15,0
20,243,220,197,152,0,0,17,0
6,216,138,60,56,0,0,17,0
8,282,85,40,23,0,0,17,0
51,152,0,149,26,0,9,17,0
59,142,0,177,26,0,1,17,1
8,282,227,23,24,1,0,17,0
66,202,171,187,120,0,0,17,1
6,216,73,38,16,0,0,17,0
52,114,143,61,57,0,0,17,0
50,248,0,144,26,0,0,15,0
7,170,286,197,24,1,9,17,1
7,32,406,197,18,0,0,21,0
25,299,193,76,24,1,0,17,0
6,216,0,11,26,0,19,15,0
23,154,185,197,24,1,9,17,1
52,114,116,116,24,1,0,15,0
50,88,0,144,26,0,0,15,0
50,55,0,144,26,0,0,17,0
6,216,63,167,89,0,0,17,0
66,25,220,197,22,0,1,17,1
6,216,199,187,2,0,0,17,0
45,207,311,167,22,0,15,17,0
8,282,0,21,130,0,17,16,1
6,216,157,18,114,0,3,17,0
59,143,258,137,41,0,1,15,1
38,285,0,95,26,0,16,17,1
6,216,56,23,48,0,0,17,0
14,46,386,18,24,1,14,10,1
66,202,254,102,19,0,0,17,0
33,263,202,138,41,0,1,19,1
6,216,152,167,89,0,0,19,0
30,218,344,84,169,0,9,17,1
51,152,0,149,26,0,9,16,0
6,213,89,169,27,0,0,15,0
33,156,324,167,24,1,0,17,0
1,43,2,1,44,0,13,17,0
50,248,173,118,24,1,0,19,0
14,46,386,18,24,1,14,10,1
36,66,177,197,128,0,0,17,0
64,49,163,167,41,0,9,4,1
67,312,414,197,25,0,0,17,0
49,139,215,167,24,1,0,17,0
18,200,177,197,122,0,1,17,0
56,159,222,97,22,0,1,17,0
67,312,0,186,22,0,9,16,0
52,113,0,151,26,0,0,17,0
9,85,261,167,24,1,12,15,0
21,309,206,197,18,0,1,5,1
64,228,325,167,22,0,9,17,0
41,286,222,97,24,1,16,17,1
6,216,255,197,88,0,0,17,0
50,248,240,118,18,0,0,17,0
6,249,17,13,18,0,9,17,0
9,106,56,23,54,0,1,17,1
18,200,392,49,113,0,1,17,0
48,293,325,167,24,1,0,17,0
36,66,361,167,24,1,0,17,0
31,34,0,86,26,0,9,16,1
50,88,240,124,19,0,0,15,0
5,95,86,197,41,0,1,20,1
59,296,177,197,122,0,19,17,0
6,213,46,18,52,0,2,10,1
59,18,398,167,41,0,9,17,1
64,228,175,167,71,0,0,17,0
6,216,156,61,161,0,1,17,0
6,216,64,169,27,0,0,17,0
21,307,223,197,5,0,1,17,0
59,296,325,167,160,0,0,17,0
42,173,113,174,24,1,0,19,0
18,10,261,167,24,1,9,17,0
50,88,173,118,24,1,1,17,0
22,308,209,86,24,1,0,15,0
11,277,226,102,24,1,12,17,1
18,190,164,172,24,1,9,17,0
22,308,0,67,26,0,0,15,0
22,308,412,187,24,1,0,19,0
6,216,63,167,89,0,0,17,0
36,66,62,40,130,0,0,17,0
6,216,198,187,125,0,0,17,0
58,39,43,167,24,1,9,15,0
52,113,377,167,89,0,19,19,1
7,37,221,197,24,1,0,17,0
7,32,286,197,24,1,13,17,0
6,213,38,18,24,1,0,17,0
18,50,348,167,40,0,0,17,0
51,152,251,101,19,0,0,17,0
18,129,0,54,26,0,0,16,0
52,81,359,167,4,0,0,17,0
10,122,301,142,23,0,0,17,0
52,211,261,167,160,1,8,19,1
6,216,63,167,89,0,0,17,0
59,296,177,197,122,0,19,17,0
27,224,384,84,138,0,0,17,0
33,175,0,89,26,0,1,16,0
