id	line	column	filename	methodname	varname	vartype	else	return	right
111	122	8	ConnectableFlowable.java	autoConnect	numberOfSubscribers	int	0	RET	$ <= 0
1124	122	8	ConnectableObservable.java	autoConnect	numberOfSubscribers	int	0	RET	$ <= 0
1214	70	8	DefaultObserver.java	onSubscribe	THIS	DefaultObserver	0	DEF	$.DisposableHelper.validate($.s, s)
1214	70	8	DefaultObserver.java	onSubscribe	s	Disposable	0	DEF	DisposableHelper.validate(this.s, $)
99	81	8	DefaultSubscriber.java	onSubscribe	THIS	DefaultSubscriber	0	DEF	$.SubscriptionHelper.validate($.s, s)
99	81	8	DefaultSubscriber.java	onSubscribe	s	Subscription	0	DEF	SubscriptionHelper.validate(this.s, $)
100	93	8	DefaultSubscriber.java	request	s	Subscription	0	DEF	$ != null
964	58	8	DeferredScalarDisposable.java	requestFusion	mode	int	0	RET	($ & ASYNC) != 0
965	72	8	DeferredScalarDisposable.java	complete	state	int	0	RET	($ & (FUSED_READY | FUSED_CONSUMED | TERMINATED | DISPOSED)) != 0
966	75	8	DeferredScalarDisposable.java	complete	state	int	1	DEF	$ == FUSED_EMPTY
967	83	8	DeferredScalarDisposable.java	complete	THIS	DeferredScalarDisposable	0	DEF	$.get() != DISPOSED
968	94	8	DeferredScalarDisposable.java	error	state	int	0	RET	($ & (FUSED_READY | FUSED_CONSUMED | TERMINATED | DISPOSED)) != 0
969	107	8	DeferredScalarDisposable.java	complete	state	int	0	RET	($ & (FUSED_READY | FUSED_CONSUMED | TERMINATED | DISPOSED)) != 0
970	117	8	DeferredScalarDisposable.java	poll	THIS	DeferredScalarDisposable	0	RET	$.get() == FUSED_READY
962	44	8	DeferredScalarObserver.java	onSubscribe	THIS	DeferredScalarObserver	0	DEF	$.DisposableHelper.validate($.s, s)
962	44	8	DeferredScalarObserver.java	onSubscribe	s	Disposable	0	DEF	DisposableHelper.validate(this.s, $)
963	60	8	DeferredScalarObserver.java	onComplete	v	R	1	DEF	$ != null
464	48	8	DeferredScalarSubscriber.java	onSubscribe	THIS	DeferredScalarSubscriber	0	DEF	$.SubscriptionHelper.validate($.s, s)
464	48	8	DeferredScalarSubscriber.java	onSubscribe	s	Subscription	0	DEF	SubscriptionHelper.validate(this.s, $)
465	65	8	DeferredScalarSubscriber.java	onComplete	THIS	DeferredScalarSubscriber	1	DEF	$.hasValue
803	75	8	DeferredScalarSubscription.java	request	THIS	DeferredScalarSubscription	0	RET	$.SubscriptionHelper.validate(n)
803	75	8	DeferredScalarSubscription.java	request	n	long	0	RET	SubscriptionHelper.validate($)
804	80	16	DeferredScalarSubscription.java	request	state	int	0	RET	($ & ~NO_REQUEST_HAS_VALUE) != 0
805	83	16	DeferredScalarSubscription.java	request	state	int	0	RET	$ == NO_REQUEST_HAS_VALUE
806	84	20	DeferredScalarSubscription.java	request	THIS	DeferredScalarSubscription	0	DEF	$.compareAndSet(NO_REQUEST_HAS_VALUE, HAS_REQUEST_HAS_VALUE)
807	86	24	DeferredScalarSubscription.java	request	v	T	0	DEF	$ != null
808	90	28	DeferredScalarSubscription.java	request	THIS	DeferredScalarSubscription	0	DEF	$.get() != CANCELLED
809	97	16	DeferredScalarSubscription.java	request	THIS	DeferredScalarSubscription	0	RET	$.compareAndSet(NO_REQUEST_NO_VALUE, HAS_REQUEST_NO_VALUE)
810	113	12	DeferredScalarSubscription.java	complete	state	int	0	RET	$ == FUSED_EMPTY
811	119	16	DeferredScalarSubscription.java	complete	THIS	DeferredScalarSubscription	0	DEF	$.get() != CANCELLED
812	126	12	DeferredScalarSubscription.java	complete	state	int	0	RET	($ & ~HAS_REQUEST_NO_VALUE) != 0
813	130	12	DeferredScalarSubscription.java	complete	state	int	0	RET	$ == HAS_REQUEST_NO_VALUE
814	134	16	DeferredScalarSubscription.java	complete	THIS	DeferredScalarSubscription	0	DEF	$.get() != CANCELLED
815	140	12	DeferredScalarSubscription.java	complete	THIS	DeferredScalarSubscription	0	RET	$.compareAndSet(NO_REQUEST_NO_VALUE, NO_REQUEST_HAS_VALUE)
816	144	12	DeferredScalarSubscription.java	complete	state	int	0	RET	$ == CANCELLED
817	153	8	DeferredScalarSubscription.java	requestFusion	mode	int	0	RET	($ & ASYNC) != 0
818	163	8	DeferredScalarSubscription.java	poll	THIS	DeferredScalarSubscription	0	RET	$.get() == FUSED_READY
1212	58	8	DisposableCompletableObserver.java	onSubscribe	THIS	DisposableCompletableObserver	0	DEF	$.DisposableHelper.setOnce($.s, s)
1212	58	8	DisposableCompletableObserver.java	onSubscribe	s	Disposable	0	DEF	DisposableHelper.setOnce(this.s, $)
920	50	8	DisposableLambdaObserver.java	onSubscribe	THIS	DisposableLambdaObserver	0	DEF	$.DisposableHelper.validate($.s, s)
920	50	8	DisposableLambdaObserver.java	onSubscribe	s	Disposable	0	DEF	DisposableHelper.validate(this.s, $)
921	63	8	DisposableLambdaObserver.java	onError	THIS	DisposableLambdaObserver	1	DEF	$.s != $.DisposableHelper.DISPOSED
922	72	8	DisposableLambdaObserver.java	onComplete	THIS	DisposableLambdaObserver	0	DEF	$.s != $.DisposableHelper.DISPOSED
1220	69	8	DisposableMaybeObserver.java	onSubscribe	THIS	DisposableMaybeObserver	0	DEF	$.DisposableHelper.setOnce($.s, s)
1220	69	8	DisposableMaybeObserver.java	onSubscribe	s	Disposable	0	DEF	DisposableHelper.setOnce(this.s, $)
1217	72	8	DisposableObserver.java	onSubscribe	THIS	DisposableObserver	0	DEF	$.DisposableHelper.setOnce($.s, s)
1217	72	8	DisposableObserver.java	onSubscribe	s	Disposable	0	DEF	DisposableHelper.setOnce(this.s, $)
1213	61	8	DisposableSingleObserver.java	onSubscribe	THIS	DisposableSingleObserver	0	DEF	$.DisposableHelper.setOnce($.s, s)
1213	61	8	DisposableSingleObserver.java	onSubscribe	s	Disposable	0	DEF	DisposableHelper.setOnce(this.s, $)
101	80	8	DisposableSubscriber.java	onSubscribe	THIS	DisposableSubscriber	0	DEF	$.SubscriptionHelper.setOnce($.s, s)
101	80	8	DisposableSubscriber.java	onSubscribe	s	Subscription	0	DEF	SubscriptionHelper.setOnce(this.s, $)
350	39	8	ExceptionHelper.java	wrapOrThrow	error	Throwable	0	DEF	$ instanceof Error
351	42	8	ExceptionHelper.java	wrapOrThrow	error	Throwable	0	RET	$ instanceof RuntimeException
352	58	12	ExceptionHelper.java	addThrowable	current	Throwable	0	RET	$ == TERMINATED
353	63	12	ExceptionHelper.java	addThrowable	current	Throwable	1	DEF	$ == null
354	69	12	ExceptionHelper.java	addThrowable	current	Throwable	0	RET	field.compareAndSet($, update)
354	69	12	ExceptionHelper.java	addThrowable	update	Throwable	0	RET	field.compareAndSet(current, $)
354	69	12	ExceptionHelper.java	addThrowable	field	AtomicReference<Throwable>	0	RET	$.compareAndSet(current, update)
355	77	8	ExceptionHelper.java	terminate	current	Throwable	0	DEF	$ != TERMINATED
58139	93	8	ExceptionHelper.java	flatten	deque	ArrayDeque<Throwable>	0	NIL-WHILE	$.isEmpty()
356	95	12	ExceptionHelper.java	flatten	e	Throwable	1	DEF	$ instanceof CompositeException
58140	98	16	ExceptionHelper.java	flatten	i	int	0	NIL-FOR	$ >= 0
141	68	8	Exceptions.java	throwIfFatal	t	Throwable	1	DEF	$ instanceof VirtualMachineError
142	70	15	Exceptions.java	throwIfFatal	t	Throwable	1	DEF	$ instanceof ThreadDeath
143	72	15	Exceptions.java	throwIfFatal	t	Throwable	0	DEF	$ instanceof LinkageError
1022	53	12	ExecutorScheduler.java	scheduleDirect	THIS	ExecutorScheduler	0	RET	$.executor instanceof ExecutorService
1023	73	8	ExecutorScheduler.java	scheduleDirect	THIS	ExecutorScheduler	0	RET	$.executor instanceof ScheduledExecutorService
1024	97	8	ExecutorScheduler.java	schedulePeriodicallyDirect	THIS	ExecutorScheduler	0	RET	$.executor instanceof ScheduledExecutorService
1125	122	8	Flowable.java	ambArray	len	int	1	RET	$ == 0
1126	125	8	Flowable.java	ambArray	len	int	0	RET	$ == 1
1127	264	8	Flowable.java	combineLatest	THIS	Flowable	0	RET	sources.$.length == 0
1127	264	8	Flowable.java	combineLatest	sources	Publisher<? extends T>[]	0	RET	$.length == 0
1128	536	8	Flowable.java	combineLatestDelayError	THIS	Flowable	0	RET	sources.$.length == 0
1128	536	8	Flowable.java	combineLatestDelayError	sources	Publisher<? extends T>[]	0	RET	$.length == 0
1129	1342	8	Flowable.java	concatArray	THIS	Flowable	1	RET	sources.$.length == 0
1129	1342	8	Flowable.java	concatArray	sources	Publisher<? extends T>	1	RET	$.length == 0
1130	1345	8	Flowable.java	concatArray	THIS	Flowable	0	RET	sources.$.length == 1
1130	1345	8	Flowable.java	concatArray	sources	Publisher<? extends T>	0	RET	$.length == 1
1131	1374	8	Flowable.java	concatArrayDelayError	THIS	Flowable	1	RET	sources.$.length == 0
1131	1374	8	Flowable.java	concatArrayDelayError	sources	Publisher<? extends T>	1	RET	$.length == 0
1132	1377	8	Flowable.java	concatArrayDelayError	THIS	Flowable	0	RET	sources.$.length == 1
1132	1377	8	Flowable.java	concatArrayDelayError	sources	Publisher<? extends T>	0	RET	$.length == 1
1133	1833	8	Flowable.java	fromArray	THIS	Flowable	0	RET	items.$.length == 0
1133	1833	8	Flowable.java	fromArray	items	T	0	RET	$.length == 0
1134	1836	8	Flowable.java	fromArray	THIS	Flowable	0	RET	items.$.length == 1
1134	1836	8	Flowable.java	fromArray	items	T	0	RET	$.length == 1
1135	2081	8	Flowable.java	fromPublisher	source	Publisher<? extends T>	0	RET	$ instanceof Flowable
1136	2403	8	Flowable.java	intervalRange	count	long	0	IllegalArgumentException	$ < 0L
1137	2406	8	Flowable.java	intervalRange	count	long	0	RET	$ == 0L
1138	2411	8	Flowable.java	intervalRange	end	long	0	IllegalArgumentException	$ < 0
1138	2411	8	Flowable.java	intervalRange	start	long	0	IllegalArgumentException	$ > 0
1139	3636	8	Flowable.java	range	count	int	1	IllegalArgumentException	$ < 0
1140	3639	8	Flowable.java	range	count	int	1	RET	$ == 0
1141	3642	8	Flowable.java	range	count	int	1	RET	$ == 1
1142	3645	8	Flowable.java	range	start	int	0	IllegalArgumentException	(long)$ + (count - 1) > Integer.MAX_VALUE
1142	3645	8	Flowable.java	range	count	int	0	IllegalArgumentException	(long)start + ($ - 1) > Integer.MAX_VALUE
1143	3676	8	Flowable.java	rangeLong	count	long	0	IllegalArgumentException	$ < 0
1144	3680	8	Flowable.java	rangeLong	count	long	0	RET	$ == 0
1145	3684	8	Flowable.java	rangeLong	count	long	0	RET	$ == 1
1146	3689	8	Flowable.java	rangeLong	end	long	0	IllegalArgumentException	$ < 0
1146	3689	8	Flowable.java	rangeLong	start	long	0	IllegalArgumentException	$ > 0
1147	4070	8	Flowable.java	unsafeCreate	onSubscribe	Publisher<T>	0	IllegalArgumentException	$ instanceof Flowable
1148	5040	8	Flowable.java	zipArray	THIS	Flowable	0	RET	sources.$.length == 0
1148	5040	8	Flowable.java	zipArray	sources	Publisher<? extends T>	0	RET	$.length == 0
1149	5223	8	Flowable.java	blockingFirst	v	T	0	RET	$ != null
58170	5290	8	Flowable.java	blockingForEach	it	Iterator<T>	0	NIL-WHILE	$.hasNext()
1150	5373	8	Flowable.java	blockingLast	v	T	0	RET	$ != null
1152	6666	12	Flowable.java	concatMap	v	T	0	RET	$ == null
1154	6738	12	Flowable.java	concatMapDelayError	v	T	0	RET	$ == null
1155	8064	8	Flowable.java	elementAt	index	long	0	IndexOutOfBoundsException	$ < 0
1156	8097	8	Flowable.java	elementAt	index	long	0	IndexOutOfBoundsException	$ < 0
1157	8129	8	Flowable.java	elementAtOrError	index	long	0	IndexOutOfBoundsException	$ < 0
1159	8421	12	Flowable.java	flatMap	v	T	0	RET	$ == null
1160	10865	8	Flowable.java	repeat	times	long	0	IllegalArgumentException	$ < 0
1161	10868	8	Flowable.java	repeat	times	long	0	RET	$ == 0
1162	11615	8	Flowable.java	retry	times	long	0	IllegalArgumentException	$ < 0
1163	11742	8	Flowable.java	safeSubscribe	s	Subscriber<? super T>	1	DEF	$ instanceof SafeSubscriber
1164	12252	8	Flowable.java	skip	count	long	0	RET	$ <= 0L
1165	12346	8	Flowable.java	skipLast	count	int	0	IndexOutOfBoundsException	$ < 0
1166	12349	8	Flowable.java	skipLast	count	int	0	RET	$ == 0
1167	12752	8	Flowable.java	startWithArray	THIS	Flowable	0	RET	fromArray == $.empty()
1167	12752	8	Flowable.java	startWithArray	fromArray	Flowable<T>	0	RET	$ == empty()
1168	12959	8	Flowable.java	subscribe	s	Subscriber<? super T>	1	DEF	$ instanceof FlowableSubscriber
1170	13276	12	Flowable.java	switchMap0	v	T	0	RET	$ == null
1171	13312	8	Flowable.java	take	count	long	0	IllegalArgumentException	$ < 0
1172	13400	8	Flowable.java	takeLast	count	int	1	IndexOutOfBoundsException	$ < 0
1173	13403	8	Flowable.java	takeLast	count	int	1	RET	$ == 0
1174	13406	8	Flowable.java	takeLast	count	int	0	RET	$ == 1
1175	13520	8	Flowable.java	takeLast	count	long	0	IndexOutOfBoundsException	$ < 0
1176	16255	8	Flowable.java	test	cancel	boolean	0	DEF	$
544	39	8	FlowableAmb.java	subscribeActual	sources	Publisher[]	1	RET	$ == null
545	43	20	FlowableAmb.java	subscribeActual	THIS	FlowableAmb	0	RET	$.p == null
546	47	20	FlowableAmb.java	subscribeActual	THIS	FlowableAmb	0	DEF	count == sources.$.length
546	47	20	FlowableAmb.java	subscribeActual	sources	Publisher[]	0	DEF	count == $.length
546	47	20	FlowableAmb.java	subscribeActual	count	int	0	DEF	$ == sources.length
547	63	8	FlowableAmb.java	subscribeActual	count	int	1	RET	$ == 0
548	67	8	FlowableAmb.java	subscribeActual	count	int	0	RET	$ == 1
568	49	8	FlowableAutoConnect.java	subscribeActual	THIS	FlowableAutoConnect	0	DEF	$.clients.incrementAndGet() == $.numberOfSubscribers
589	52	16	FlowableBlockingSubscribe.java	subscribe	bs	BlockingSubscriber<T>	0	DEF	$.isCancelled()
590	56	16	FlowableBlockingSubscribe.java	subscribe	v	Object	0	DEF	$ == null
591	57	20	FlowableBlockingSubscribe.java	subscribe	bs	BlockingSubscriber<T>	0	DEF	$.isCancelled()
592	63	16	FlowableBlockingSubscribe.java	subscribe	bs	BlockingSubscriber<T>	0	DEF	$.isCancelled()
593	66	16	FlowableBlockingSubscribe.java	subscribe	THIS	FlowableBlockingSubscribe	0	DEF	$.NotificationLite.acceptFull(v, subscriber)
593	66	16	FlowableBlockingSubscribe.java	subscribe	v	Object	0	DEF	NotificationLite.acceptFull($, subscriber)
593	66	16	FlowableBlockingSubscribe.java	subscribe	o	Publisher<? extends T>	0	DEF	$ == BlockingSubscriber.TERMINATED
593	66	16	FlowableBlockingSubscribe.java	subscribe	subscriber	Subscriber<? super T>	0	DEF	NotificationLite.acceptFull(v, $)
594	91	8	FlowableBlockingSubscribe.java	subscribe	e	Throwable	0	DEF	$ != null
605	46	8	FlowableBuffer.java	subscribeActual	THIS	FlowableBuffer	1	DEF	$.size == $.skip
606	48	15	FlowableBuffer.java	subscribeActual	THIS	FlowableBuffer	1	DEF	$.skip > $.size
603	58	8	FlowableBufferTimed.java	subscribeActual	THIS	FlowableBufferTimed	0	RET	$.maxSize == Integer.MAX_VALUE
603	58	8	FlowableBufferTimed.java	subscribeActual	THIS	FlowableBufferTimed	0	RET	$.timespan == $.timeskip
604	66	8	FlowableBufferTimed.java	subscribeActual	THIS	FlowableBufferTimed	0	RET	$.timespan == $.timeskip
595	58	8	FlowableCache.java	subscribeActual	THIS	FlowableCache	0	DEF	$.once.compareAndSet(false, true)
595	58	8	FlowableCache.java	subscribeActual	THIS	FlowableCache	0	DEF	$.once.get()
584	78	8	FlowableCombineLatest.java	subscribeActual	a	Publisher[]	1	RET	$ == null
585	104	16	FlowableCombineLatest.java	subscribeActual	b	boolean	0	DEF	$
586	118	16	FlowableCombineLatest.java	subscribeActual	THIS	FlowableCombineLatest	0	DEF	n == a.$.length
586	118	16	FlowableCombineLatest.java	subscribeActual	a	Publisher[]	0	DEF	n == $.length
586	118	16	FlowableCombineLatest.java	subscribeActual	n	int	0	DEF	$ == a.length
587	130	8	FlowableCombineLatest.java	subscribeActual	n	int	0	RET	$ == 0
588	134	8	FlowableCombineLatest.java	subscribeActual	n	int	0	RET	$ == 1
556	62	8	FlowableConcatMap.java	subscribeActual	THIS	FlowableConcatMap	0	RET	FlowableScalarXMap.tryScalarXMapSubscribe($.source, s, $.mapper)
556	62	8	FlowableConcatMap.java	subscribeActual	s	Subscriber<? super R>	0	RET	FlowableScalarXMap.tryScalarXMapSubscribe(source, $, mapper)
598	43	8	FlowableConcatMapPublisher.java	subscribeActual	THIS	FlowableConcatMapPublisher	0	RET	FlowableScalarXMap.tryScalarXMapSubscribe($.source, s, $.mapper)
598	43	8	FlowableConcatMapPublisher.java	subscribeActual	s	Subscriber<? super R>	0	RET	FlowableScalarXMap.tryScalarXMapSubscribe(source, $, mapper)
597	42	8	FlowableDelay.java	subscribeActual	THIS	FlowableDelay	1	DEF	$.delayError
596	38	8	FlowableDistinctUntilChanged.java	subscribeActual	s	Subscriber<? super T>	1	DEF	$ instanceof ConditionalSubscriber
553	41	8	FlowableDoAfterNext.java	subscribeActual	s	Subscriber<? super T>	1	DEF	$ instanceof ConditionalSubscriber
607	44	8	FlowableDoFinally.java	subscribeActual	s	Subscriber<? super T>	1	DEF	$ instanceof ConditionalSubscriber
559	45	8	FlowableDoOnEach.java	subscribeActual	s	Subscriber<? super T>	1	DEF	$ instanceof ConditionalSubscriber
574	33	8	FlowableFilter.java	subscribeActual	s	Subscriber<? super T>	1	DEF	$ instanceof ConditionalSubscriber
608	50	8	FlowableFlatMap.java	subscribeActual	THIS	FlowableFlatMap	0	RET	FlowableScalarXMap.tryScalarXMapSubscribe($.source, s, $.mapper)
608	50	8	FlowableFlatMap.java	subscribeActual	s	Subscriber<? super U>	0	RET	FlowableScalarXMap.tryScalarXMapSubscribe(source, $, mapper)
550	40	8	FlowableFlatMapPublisher.java	subscribeActual	THIS	FlowableFlatMapPublisher	0	RET	FlowableScalarXMap.tryScalarXMapSubscribe($.source, s, $.mapper)
550	40	8	FlowableFlatMapPublisher.java	subscribeActual	s	Subscriber<? super U>	0	RET	FlowableScalarXMap.tryScalarXMapSubscribe(source, $, mapper)
554	48	8	FlowableFlattenIterable.java	subscribeActual	THIS	FlowableFlattenIterable	0	RET	$.source instanceof Callable
555	59	12	FlowableFlattenIterable.java	subscribeActual	v	T	0	RET	$ == null
561	33	8	FlowableFromArray.java	subscribeActual	s	Subscriber<? super T>	1	DEF	$ instanceof ConditionalSubscriber
613	45	12	FlowableFromFuture.java	subscribeActual	deferred	DeferredScalarSubscription<T>	0	DEF	$.isCancelled()
614	50	8	FlowableFromFuture.java	subscribeActual	v	T	1	DEF	$ == null
551	60	8	FlowableFromIterable.java	subscribe	hasNext	boolean	0	RET	$
552	65	8	FlowableFromIterable.java	subscribe	s	Subscriber<? super T>	1	DEF	$ instanceof ConditionalSubscriber
615	45	12	FlowableLift.java	subscribeActual	st	Subscriber	0	NullPointerException	$ == null
579	35	8	FlowableMap.java	subscribeActual	s	Subscriber<? super U>	1	DEF	$ instanceof ConditionalSubscriber
578	52	8	FlowableObserveOn.java	subscribeActual	s	Subscriber<? super T>	1	DEF	$ instanceof ConditionalSubscriber
575	94	12	FlowablePublish.java	connect	ps	PublishSubscriber<T>	0	DEF	$ == null
575	94	12	FlowablePublish.java	connect	ps	PublishSubscriber<T>	0	DEF	$.isDisposed()
576	98	16	FlowablePublish.java	connect	THIS	FlowablePublish	0	DEF	$.current.compareAndSet(ps, u)
576	98	16	FlowablePublish.java	connect	u	PublishSubscriber<T>	0	DEF	current.compareAndSet(ps, $)
576	98	16	FlowablePublish.java	connect	ps	PublishSubscriber<T>	0	DEF	current.compareAndSet($, u)
577	129	8	FlowablePublish.java	connect	doConnect	boolean	0	DEF	$
562	36	8	FlowableRange.java	subscribeActual	s	Subscriber<? super Integer>	1	DEF	$ instanceof ConditionalSubscriber
549	38	8	FlowableRangeLong.java	subscribeActual	s	Subscriber<? super Long>	1	DEF	$ instanceof ConditionalSubscriber
557	130	8	FlowableRefCount.java	subscribeActual	THIS	FlowableRefCount	1	DEF	$.subscriptionCount.incrementAndGet() == 1
558	143	16	FlowableRefCount.java	subscribeActual	writeLocked	AtomicBoolean	0	DEF	$.get()
563	96	8	FlowableReplay.java	create	bufferSize	int	0	RET	$ == Integer.MAX_VALUE
564	184	12	FlowableReplay.java	connect	ps	ReplaySubscriber<T>	0	DEF	$.isDisposed()
564	184	12	FlowableReplay.java	connect	ps	ReplaySubscriber<T>	0	DEF	$ == null
565	198	16	FlowableReplay.java	connect	THIS	FlowableReplay	0	DEF	$.current.compareAndSet(ps, u)
565	198	16	FlowableReplay.java	connect	u	ReplaySubscriber<T>	0	DEF	current.compareAndSet(ps, $)
565	198	16	FlowableReplay.java	connect	ps	ReplaySubscriber<T>	0	DEF	current.compareAndSet($, u)
566	226	12	FlowableReplay.java	connect	doConnect	boolean	0	DEF	$
567	232	8	FlowableReplay.java	connect	doConnect	boolean	0	DEF	$
543	41	8	FlowableSamplePublisher.java	subscribeActual	THIS	FlowableSamplePublisher	1	DEF	$.emitLast
572	46	8	FlowableSampleTimed.java	subscribeActual	THIS	FlowableSampleTimed	1	DEF	$.emitLast
599	50	8	FlowableScalarXMap.java	tryScalarXMapSubscribe	source	Publisher<T>	0	RET	$ instanceof Callable
600	61	12	FlowableScalarXMap.java	tryScalarXMapSubscribe	t	T	0	RET	$ == null
601	76	12	FlowableScalarXMap.java	tryScalarXMapSubscribe	r	Publisher	1	RET	$ instanceof Callable
602	87	16	FlowableScalarXMap.java	tryScalarXMapSubscribe	u	R	0	RET	$ == null
616	46	8	FlowableSwitchMap.java	subscribeActual	THIS	FlowableSwitchMap	0	RET	FlowableScalarXMap.tryScalarXMapSubscribe($.source, s, $.mapper)
616	46	8	FlowableSwitchMap.java	subscribeActual	s	Subscriber<? super R>	0	RET	FlowableScalarXMap.tryScalarXMapSubscribe(source, $, mapper)
573	50	8	FlowableTimeout.java	subscribeActual	THIS	FlowableTimeout	1	DEF	$.other == null
612	49	8	FlowableTimeoutTimed.java	subscribeActual	THIS	FlowableTimeoutTimed	1	DEF	$.other == null
582	44	8	FlowableWindow.java	subscribeActual	THIS	FlowableWindow	1	DEF	$.skip == $.size
583	47	8	FlowableWindow.java	subscribeActual	THIS	FlowableWindow	1	DEF	$.skip > $.size
580	60	8	FlowableWindowTimed.java	subscribeActual	THIS	FlowableWindowTimed	0	RET	$.timespan == $.timeskip
581	61	12	FlowableWindowTimed.java	subscribeActual	THIS	FlowableWindowTimed	0	RET	$.maxSize == Long.MAX_VALUE
609	64	8	FlowableWithLatestFromMany.java	subscribeActual	others	Publisher[]	1	RET	$ == null
610	69	20	FlowableWithLatestFromMany.java	subscribeActual	THIS	FlowableWithLatestFromMany	0	DEF	n == others.$.length
610	69	20	FlowableWithLatestFromMany.java	subscribeActual	others	Publisher[]	0	DEF	n == $.length
610	69	20	FlowableWithLatestFromMany.java	subscribeActual	n	int	0	DEF	$ == others.length
611	84	8	FlowableWithLatestFromMany.java	subscribeActual	n	int	0	RET	$ == 0
569	56	8	FlowableZip.java	subscribeActual	sources	Publisher[]	1	DEF	$ == null
570	59	16	FlowableZip.java	subscribeActual	THIS	FlowableZip	0	DEF	count == sources.$.length
570	59	16	FlowableZip.java	subscribeActual	sources	Publisher[]	0	DEF	count == $.length
570	59	16	FlowableZip.java	subscribeActual	count	int	0	DEF	$ == sources.length
571	70	8	FlowableZip.java	subscribeActual	count	int	0	RET	$ == 0
560	61	8	FlowableZipIterable.java	subscribeActual	b	boolean	0	RET	$
971	54	8	ForEachWhileObserver.java	onNext	THIS	ForEachWhileObserver	0	RET	$.done
972	68	8	ForEachWhileObserver.java	onNext	b	boolean	0	DEF	$
973	76	8	ForEachWhileObserver.java	onError	THIS	ForEachWhileObserver	0	RET	$.done
974	91	8	ForEachWhileObserver.java	onComplete	THIS	ForEachWhileObserver	0	RET	$.done
415	51	8	ForEachWhileSubscriber.java	onSubscribe	THIS	ForEachWhileSubscriber	0	DEF	$.SubscriptionHelper.setOnce(this, s)
415	51	8	ForEachWhileSubscriber.java	onSubscribe	s	Subscription	0	DEF	SubscriptionHelper.setOnce(this, $)
416	58	8	ForEachWhileSubscriber.java	onNext	THIS	ForEachWhileSubscriber	0	RET	$.done
417	72	8	ForEachWhileSubscriber.java	onNext	b	boolean	0	DEF	$
418	80	8	ForEachWhileSubscriber.java	onError	THIS	ForEachWhileSubscriber	0	RET	$.done
419	95	8	ForEachWhileSubscriber.java	onComplete	THIS	ForEachWhileSubscriber	0	RET	$.done
854	57	8	FullArbiter.java	request	THIS	FullArbiter	0	DEF	$.SubscriptionHelper.validate(n)
854	57	8	FullArbiter.java	request	n	long	0	DEF	SubscriptionHelper.validate($)
855	66	8	FullArbiter.java	cancel	THIS	FullArbiter	0	DEF	$.cancelled
856	75	8	FullArbiter.java	dispose	d	Disposable	0	DEF	$ != null
857	81	8	FullArbiter.java	setSubscription	THIS	FullArbiter	0	RET	$.cancelled
858	82	12	FullArbiter.java	setSubscription	s	Subscription	0	DEF	$ != null
859	95	8	FullArbiter.java	onNext	THIS	FullArbiter	0	RET	$.cancelled
860	105	8	FullArbiter.java	onError	THIS	FullArbiter	0	RET	$.cancelled
861	119	8	FullArbiter.java	drain	THIS	FullArbiter	0	RET	$.wip.getAndIncrement() != 0
862	133	16	FullArbiter.java	drain	o	Object	0	DEF	$ == null
863	138	16	FullArbiter.java	drain	o	Object	1	DEF	$ == REQUEST
864	140	20	FullArbiter.java	drain	mr	long	0	DEF	$ != 0L
865	145	16	FullArbiter.java	drain	THIS	FullArbiter	0	DEF	o == $.s
865	145	16	FullArbiter.java	drain	o	Object	0	DEF	$ == s
866	146	20	FullArbiter.java	drain	THIS	FullArbiter	1	DEF	$.NotificationLite.isSubscription(v)
866	146	20	FullArbiter.java	drain	v	Object	1	DEF	NotificationLite.isSubscription($)
867	148	24	FullArbiter.java	drain	THIS	FullArbiter	1	DEF	$.cancelled
868	151	28	FullArbiter.java	drain	r	long	0	DEF	$ != 0L
869	157	27	FullArbiter.java	drain	THIS	FullArbiter	1	DEF	$.NotificationLite.isError(v)
869	157	27	FullArbiter.java	drain	v	Object	1	DEF	NotificationLite.isError($)
870	162	24	FullArbiter.java	drain	THIS	FullArbiter	1	DEF	$.cancelled
871	168	27	FullArbiter.java	drain	THIS	FullArbiter	1	DEF	$.NotificationLite.isComplete(v)
871	168	27	FullArbiter.java	drain	v	Object	1	DEF	NotificationLite.isComplete($)
872	172	24	FullArbiter.java	drain	THIS	FullArbiter	0	DEF	$.cancelled
873	178	24	FullArbiter.java	drain	r	long	0	DEF	$ != 0
874	187	12	FullArbiter.java	drain	missed	int	0	DEF	$ == 0
994	36	8	FullArbiterObserver.java	onSubscribe	THIS	FullArbiterObserver	0	DEF	$.DisposableHelper.validate($.s, s)
994	36	8	FullArbiterObserver.java	onSubscribe	s	Disposable	0	DEF	DisposableHelper.validate(this.s, $)
477	37	8	FullArbiterSubscriber.java	onSubscribe	THIS	FullArbiterSubscriber	0	DEF	$.SubscriptionHelper.validate($.s, s)
477	37	8	FullArbiterSubscriber.java	onSubscribe	s	Subscription	0	DEF	SubscriptionHelper.validate(this.s, $)
1181	41	8	FutureDisposable.java	dispose	f	Future<?>	0	DEF	$ != null
932	49	12	FutureObserver.java	cancel	THIS	FutureObserver	0	RET	a == $.DisposableHelper.DISPOSED
932	49	12	FutureObserver.java	cancel	THIS	FutureObserver	0	RET	a == $
932	49	12	FutureObserver.java	cancel	a	Disposable	0	RET	$ == DisposableHelper.DISPOSED
